yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Malta,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1973601.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2016,2016.0,Export,Malta,Czechia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",147.0,,35.8885993,14.4476911,49.7439047,15.3381061
2016,2016.0,Export,Malta,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2191.0,,35.8885993,14.4476911,46.603354,1.8883335
2016,2016.0,Export,Malta,Gambia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",270.0,,35.8885993,14.4476911,13.470062,-15.4900464
2016,2016.0,Export,Malta,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",761117.0,,35.8885993,14.4476911,51.1638175,10.4478313
2016,2016.0,Export,Malta,Guatemala,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",692.0,,35.8885993,14.4476911,15.5855545,-90.345759
2016,2016.0,Export,Malta,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",677.0,,35.8885993,14.4476911,22.350627,114.1849161
2016,2016.0,Export,Malta,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",510.0,,35.8885993,14.4476911,47.1817585,19.5060937
2016,2016.0,Export,Malta,Iraq,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1761.0,,35.8885993,14.4476911,33.0955793,44.1749775
2016,2016.0,Export,Malta,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",64479.0,,35.8885993,14.4476911,42.6384261,12.674297
2016,2016.0,Export,Malta,Côte d'Ivoire,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",96500.0,,35.8885993,14.4476911,7.9897371,-5.5679458
2016,2016.0,Export,Malta,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13008.0,,35.8885993,14.4476911,36.5748441,139.2394179
2016,2016.0,Export,Malta,Libya,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",88054.0,,35.8885993,14.4476911,26.8234472,18.1236723
2016,2016.0,Export,Malta,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",41.0,,35.8885993,14.4476911,4.5693754,102.2656823
2016,2016.0,Export,Malta,Mauritius,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2526.0,,35.8885993,14.4476911,-20.2759451,57.5703566
2016,2016.0,Export,Malta,Oman,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3416.0,,35.8885993,14.4476911,21.0000287,57.0036901
2016,2016.0,Export,Malta,Nepal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",583.0,,35.8885993,14.4476911,28.1083929,84.0917139
2016,2016.0,Export,Malta,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11880.0,,35.8885993,14.4476911,60.5000209,9.0999715
2016,2016.0,Export,Malta,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",44656.0,,35.8885993,14.4476911,12.7503486,122.7312101
2016,2016.0,Export,Malta,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16217.0,,35.8885993,14.4476911,25.3336984,51.2295295
2016,2016.0,Export,Malta,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",55.0,,35.8885993,14.4476911,64.6863136,97.7453061
2016,2016.0,Export,Malta,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",383.0,,35.8885993,14.4476911,44.1534121,20.55144
2016,2016.0,Export,Malta,Seychelles,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",29497.0,,35.8885993,14.4476911,-4.6574977,55.4540146
2016,2016.0,Export,Malta,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",40.0,,35.8885993,14.4476911,22.3511148,78.6677428
2016,2016.0,Export,Malta,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1212.0,,35.8885993,14.4476911,1.357107,103.8194992
2016,2016.0,Export,Malta,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",592.0,,35.8885993,14.4476911,-28.8166236,24.991639
2016,2016.0,Export,Malta,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2530.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2016,2016.0,Export,Malta,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",486686.0,,35.8885993,14.4476911,46.7985624,8.2319736
2016,2016.0,Export,Malta,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3805.0,,35.8885993,14.4476911,14.8971921,100.83273
2016,2016.0,Export,Malta,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6597.0,,35.8885993,14.4476911,24.0002488,53.9994829
2016,2016.0,Export,Malta,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1308.0,,35.8885993,14.4476911,33.8439408,9.400138
2016,2016.0,Export,Malta,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",480.0,,35.8885993,14.4476911,38.9597594,34.9249653
2016,2016.0,Export,Malta,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3438.0,,35.8885993,14.4476911,26.2540493,29.2675469
2016,2016.0,Export,Malta,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",811.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2016,2016.0,Export,Malta,United Rep. of Tanzania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",554.0,,35.8885993,14.4476911,,
2016,2016.0,Export,Malta,Bunkers,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",207304.0,,35.8885993,14.4476911,42.18544695,-71.13717580263157
2016,2016.0,Export,Malta,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",85845.0,,35.8885993,14.4476911,39.7837304,-100.445882
2016,2016.0,Export,Malta,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1221.0,,35.8885993,14.4476911,,
