yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Jordan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2073924763.0,,31.1667049,36.941628,-36.8535712,174.7456809
2017,2017.0,Import,Jordan,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36688.0,,31.1667049,36.941628,32.6475314,54.5643516
2017,2017.0,Import,Jordan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61219.0,,31.1667049,36.941628,52.865196,-7.9794599
2017,2017.0,Import,Jordan,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",293422.0,,31.1667049,36.941628,30.8124247,34.8594762
2017,2017.0,Import,Jordan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9516406.0,,31.1667049,36.941628,42.6384261,12.674297
2017,2017.0,Import,Jordan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",419728440.0,,31.1667049,36.941628,36.5748441,139.2394179
2017,2017.0,Import,Jordan,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30690.0,,31.1667049,36.941628,1.4419683,38.4313975
2017,2017.0,Import,Jordan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",386715945.0,,31.1667049,36.941628,,
2017,2017.0,Import,Jordan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10109.0,,31.1667049,36.941628,29.2733964,47.4979476
2017,2017.0,Import,Jordan,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6581.0,,31.1667049,36.941628,33.8750629,35.843409
2017,2017.0,Import,Jordan,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",985.0,,31.1667049,36.941628,56.8406494,24.7537645
2017,2017.0,Import,Jordan,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1881.0,,31.1667049,36.941628,55.3500003,23.7499997
2017,2017.0,Import,Jordan,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",375185.0,,31.1667049,36.941628,49.8158683,6.1296751
2017,2017.0,Import,Jordan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",257666.0,,31.1667049,36.941628,4.5693754,102.2656823
2017,2017.0,Import,Jordan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",279401920.0,,31.1667049,36.941628,23.6585116,-102.0077097
2017,2017.0,Import,Jordan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15908201.0,,31.1667049,36.941628,,
2017,2017.0,Import,Jordan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",612762.0,,31.1667049,36.941628,31.1728205,-7.3362482
2017,2017.0,Import,Jordan,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138028.0,,31.1667049,36.941628,21.0000287,57.0036901
2017,2017.0,Import,Jordan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18607457.0,,31.1667049,36.941628,52.2434979,5.6343227
2017,2017.0,Import,Jordan,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",529704.0,,31.1667049,36.941628,12.51756625,-69.98186415210564
2017,2017.0,Import,Jordan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3612.0,,31.1667049,36.941628,-41.5000831,172.8344077
2017,2017.0,Import,Jordan,Niger,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4085.0,,31.1667049,36.941628,17.7356214,9.3238432
2017,2017.0,Import,Jordan,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",248698.0,,31.1667049,36.941628,30.3308401,71.247499
2017,2017.0,Import,Jordan,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5669.0,,31.1667049,36.941628,8.559559,-81.1308434
2017,2017.0,Import,Jordan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10987.0,,31.1667049,36.941628,12.7503486,122.7312101
2017,2017.0,Import,Jordan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",946228.0,,31.1667049,36.941628,52.215933,19.134422
2017,2017.0,Import,Jordan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76401.0,,31.1667049,36.941628,39.6621648,-8.1353519
2017,2017.0,Import,Jordan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",798266.0,,31.1667049,36.941628,45.9852129,24.6859225
2017,2017.0,Import,Jordan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124870.0,,31.1667049,36.941628,64.6863136,97.7453061
2017,2017.0,Import,Jordan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28388.0,,31.1667049,36.941628,25.6242618,42.3528328
2017,2017.0,Import,Jordan,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",900.0,,31.1667049,36.941628,44.1534121,20.55144
2017,2017.0,Import,Jordan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30768220.0,,31.1667049,36.941628,22.3511148,78.6677428
2017,2017.0,Import,Jordan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",282783.0,,31.1667049,36.941628,1.357107,103.8194992
2017,2017.0,Import,Jordan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14446062.0,,31.1667049,36.941628,48.7411522,19.4528646
2017,2017.0,Import,Jordan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53795.0,,31.1667049,36.941628,15.9266657,107.9650855
2017,2017.0,Import,Jordan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43871.0,,31.1667049,36.941628,45.8133113,14.4808369
2017,2017.0,Import,Jordan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",754242.0,,31.1667049,36.941628,-28.8166236,24.991639
2017,2017.0,Import,Jordan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31187931.0,,31.1667049,36.941628,39.3260685,-4.8379791
2017,2017.0,Import,Jordan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4223700.0,,31.1667049,36.941628,59.6749712,14.5208584
2017,2017.0,Import,Jordan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",191976.0,,31.1667049,36.941628,46.7985624,8.2319736
2017,2017.0,Import,Jordan,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",136978.0,,31.1667049,36.941628,34.6401861,39.0494106
2017,2017.0,Import,Jordan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70882796.0,,31.1667049,36.941628,14.8971921,100.83273
2017,2017.0,Import,Jordan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",46738.0,,31.1667049,36.941628,24.0002488,53.9994829
2017,2017.0,Import,Jordan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110808.0,,31.1667049,36.941628,33.8439408,9.400138
2017,2017.0,Import,Jordan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26183471.0,,31.1667049,36.941628,38.9597594,34.9249653
2017,2017.0,Import,Jordan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3636.0,,31.1667049,36.941628,49.4871968,31.2718321
2017,2017.0,Import,Jordan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2514677.0,,31.1667049,36.941628,26.2540493,29.2675469
2017,2017.0,Import,Jordan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31012247.0,,31.1667049,36.941628,54.7023545,-3.2765753
2017,2017.0,Import,Jordan,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6695776.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2017,2017.0,Import,Jordan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",385481310.0,,31.1667049,36.941628,39.7837304,-100.445882
2017,2017.0,Import,Jordan,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1928149.0,,31.1667049,36.941628,41.32373,63.9528098
2017,2017.0,Import,Jordan,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10098.0,,31.1667049,36.941628,8.0018709,-66.1109318
