yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32161403.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2016,2016.0,Export,Malta,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54778.0,,35.8885993,14.4476911,9.6000359,7.9999721
2016,2016.0,Export,Malta,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",166.0,,35.8885993,14.4476911,12.7503486,122.7312101
2016,2016.0,Export,Malta,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",166.0,,35.8885993,14.4476911,25.3336984,51.2295295
2016,2016.0,Export,Malta,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",594.0,,35.8885993,14.4476911,-4.6574977,55.4540146
2016,2016.0,Export,Malta,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",456.0,,35.8885993,14.4476911,8.6400349,-11.8400269
2016,2016.0,Export,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",257713.0,,35.8885993,14.4476911,1.357107,103.8194992
2016,2016.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2016,2016.0,Export,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",141924.0,,35.8885993,14.4476911,46.7985624,8.2319736
2016,2016.0,Export,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",845317.0,,35.8885993,14.4476911,14.8971921,100.83273
2016,2016.0,Export,Malta,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6093.0,,35.8885993,14.4476911,8.7800265,1.0199765
2016,2016.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1433386.0,,35.8885993,14.4476911,24.0002488,53.9994829
2016,2016.0,Export,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55.0,,35.8885993,14.4476911,33.8439408,9.400138
2016,2016.0,Export,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1243261.0,,35.8885993,14.4476911,38.9597594,34.9249653
2016,2016.0,Export,Malta,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8480.0,,35.8885993,14.4476911,49.4871968,31.2718321
2016,2016.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",156031.0,,35.8885993,14.4476911,26.2540493,29.2675469
2016,2016.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20978548.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2016,2016.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",200085.0,,35.8885993,14.4476911,39.7837304,-100.445882
2016,2016.0,Export,Malta,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12739.0,,35.8885993,14.4476911,12.0753083,-1.6880314
2016,2016.0,Export,Malta,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",319.0,,35.8885993,14.4476911,,
