yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Morocco,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4584123651.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2017,2017.0,Import,Morocco,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",88686890.0,,31.1728205,-7.3362482,52.215933,19.134422
2017,2017.0,Import,Morocco,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",187203508.0,,31.1728205,-7.3362482,39.6621648,-8.1353519
2017,2017.0,Import,Morocco,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96.0,,31.1728205,-7.3362482,25.3336984,51.2295295
2017,2017.0,Import,Morocco,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",431970359.0,,31.1728205,-7.3362482,45.9852129,24.6859225
2017,2017.0,Import,Morocco,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3594.0,,31.1728205,-7.3362482,64.6863136,97.7453061
2017,2017.0,Import,Morocco,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",156.0,,31.1728205,-7.3362482,25.6242618,42.3528328
2017,2017.0,Import,Morocco,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",75500.0,,31.1728205,-7.3362482,44.1534121,20.55144
2017,2017.0,Import,Morocco,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35572238.0,,31.1728205,-7.3362482,22.3511148,78.6677428
2017,2017.0,Import,Morocco,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27685.0,,31.1728205,-7.3362482,1.357107,103.8194992
2017,2017.0,Import,Morocco,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61201811.0,,31.1728205,-7.3362482,48.7411522,19.4528646
2017,2017.0,Import,Morocco,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",141298.0,,31.1728205,-7.3362482,15.9266657,107.9650855
2017,2017.0,Import,Morocco,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28473561.0,,31.1728205,-7.3362482,45.8133113,14.4808369
2017,2017.0,Import,Morocco,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4724568.0,,31.1728205,-7.3362482,-28.8166236,24.991639
2017,2017.0,Import,Morocco,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",515832479.0,,31.1728205,-7.3362482,39.3260685,-4.8379791
2017,2017.0,Import,Morocco,Eswatini,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66.0,,31.1728205,-7.3362482,-26.5624806,31.3991317
2017,2017.0,Import,Morocco,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66960768.0,,31.1728205,-7.3362482,59.6749712,14.5208584
2017,2017.0,Import,Morocco,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",401954.0,,31.1728205,-7.3362482,46.7985624,8.2319736
2017,2017.0,Import,Morocco,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5304.0,,31.1728205,-7.3362482,34.6401861,39.0494106
2017,2017.0,Import,Morocco,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51991993.0,,31.1728205,-7.3362482,14.8971921,100.83273
2017,2017.0,Import,Morocco,Trinidad and Tobago,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4.0,,31.1728205,-7.3362482,10.7466905,-61.0840075
2017,2017.0,Import,Morocco,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2222622.0,,31.1728205,-7.3362482,24.0002488,53.9994829
2017,2017.0,Import,Morocco,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5836737.0,,31.1728205,-7.3362482,33.8439408,9.400138
2017,2017.0,Import,Morocco,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",371037983.0,,31.1728205,-7.3362482,38.9597594,34.9249653
2017,2017.0,Import,Morocco,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4683.0,,31.1728205,-7.3362482,49.4871968,31.2718321
2017,2017.0,Import,Morocco,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188251.0,,31.1728205,-7.3362482,26.2540493,29.2675469
2017,2017.0,Import,Morocco,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",204389691.0,,31.1728205,-7.3362482,54.7023545,-3.2765753
2017,2017.0,Import,Morocco,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",98985930.0,,31.1728205,-7.3362482,39.7837304,-100.445882
2017,2017.0,Import,Morocco,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61.0,,31.1728205,-7.3362482,8.0018709,-66.1109318
