yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Lebanon,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18676383.0,,33.8750629,35.843409,-36.8535712,174.7456809
2015,2015.0,Export,Lebanon,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41709.0,,33.8750629,35.843409,1.4419683,38.4313975
2015,2015.0,Export,Lebanon,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",806133.0,,33.8750629,35.843409,29.2733964,47.4979476
2015,2015.0,Export,Lebanon,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",131832.0,,33.8750629,35.843409,5.7499721,-9.3658524
2015,2015.0,Export,Lebanon,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1618368.0,,33.8750629,35.843409,26.8234472,18.1236723
2015,2015.0,Export,Lebanon,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1502.0,,33.8750629,35.843409,-18.9249604,46.4416422
2015,2015.0,Export,Lebanon,Malawi,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2561.0,,33.8750629,35.843409,-13.2687204,33.9301963
2015,2015.0,Export,Lebanon,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11660.0,,33.8750629,35.843409,4.5693754,102.2656823
2015,2015.0,Export,Lebanon,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30973.0,,33.8750629,35.843409,16.3700359,-2.2900239
2015,2015.0,Export,Lebanon,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1512.0,,33.8750629,35.843409,,
2015,2015.0,Export,Lebanon,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1164.0,,33.8750629,35.843409,31.1728205,-7.3362482
2015,2015.0,Export,Lebanon,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",93168.0,,33.8750629,35.843409,-19.302233,34.9144977
2015,2015.0,Export,Lebanon,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27267.0,,33.8750629,35.843409,21.0000287,57.0036901
2015,2015.0,Export,Lebanon,Namibia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8623.0,,33.8750629,35.843409,-23.2335499,17.3231107
2015,2015.0,Export,Lebanon,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132508.0,,33.8750629,35.843409,52.2434979,5.6343227
2015,2015.0,Export,Lebanon,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2924.0,,33.8750629,35.843409,12.51756625,-69.98186415210564
2015,2015.0,Export,Lebanon,Niger,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",365.0,,33.8750629,35.843409,17.7356214,9.3238432
2015,2015.0,Export,Lebanon,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",127061.0,,33.8750629,35.843409,9.6000359,7.9999721
2015,2015.0,Export,Lebanon,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7417.0,,33.8750629,35.843409,52.215933,19.134422
2015,2015.0,Export,Lebanon,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",85500.0,,33.8750629,35.843409,25.3336984,51.2295295
2015,2015.0,Export,Lebanon,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",810.0,,33.8750629,35.843409,18.1954947,-63.0750234
2015,2015.0,Export,Lebanon,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",289911.0,,33.8750629,35.843409,25.6242618,42.3528328
2015,2015.0,Export,Lebanon,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8424.0,,33.8750629,35.843409,14.4750607,-14.4529612
2015,2015.0,Export,Lebanon,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",173316.0,,33.8750629,35.843409,8.6400349,-11.8400269
2015,2015.0,Export,Lebanon,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7635.0,,33.8750629,35.843409,45.8133113,14.4808369
2015,2015.0,Export,Lebanon,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1597.0,,33.8750629,35.843409,-28.8166236,24.991639
2015,2015.0,Export,Lebanon,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20812.0,,33.8750629,35.843409,39.3260685,-4.8379791
2015,2015.0,Export,Lebanon,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",475406.0,,33.8750629,35.843409,14.5844444,29.4917691
2015,2015.0,Export,Lebanon,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50281.0,,33.8750629,35.843409,59.6749712,14.5208584
2015,2015.0,Export,Lebanon,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15012.0,,33.8750629,35.843409,46.7985624,8.2319736
2015,2015.0,Export,Lebanon,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1002740.0,,33.8750629,35.843409,34.6401861,39.0494106
2015,2015.0,Export,Lebanon,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5824.0,,33.8750629,35.843409,14.8971921,100.83273
2015,2015.0,Export,Lebanon,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12407.0,,33.8750629,35.843409,8.7800265,1.0199765
2015,2015.0,Export,Lebanon,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1235498.0,,33.8750629,35.843409,24.0002488,53.9994829
2015,2015.0,Export,Lebanon,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",246325.0,,33.8750629,35.843409,38.9597594,34.9249653
2015,2015.0,Export,Lebanon,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6441.0,,33.8750629,35.843409,1.5333554,32.2166578
2015,2015.0,Export,Lebanon,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",641596.0,,33.8750629,35.843409,26.2540493,29.2675469
2015,2015.0,Export,Lebanon,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",218032.0,,33.8750629,35.843409,54.7023545,-3.2765753
2015,2015.0,Export,Lebanon,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18559.0,,33.8750629,35.843409,,
2015,2015.0,Export,Lebanon,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73803.0,,33.8750629,35.843409,5.57675525,-0.1653113957934536
2015,2015.0,Export,Lebanon,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",324544.0,,33.8750629,35.843409,39.7837304,-100.445882
2015,2015.0,Export,Lebanon,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3421.0,,33.8750629,35.843409,12.0753083,-1.6880314
2015,2015.0,Export,Lebanon,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",729.0,,33.8750629,35.843409,8.0018709,-66.1109318
2015,2015.0,Export,Lebanon,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65439.0,,33.8750629,35.843409,-14.5189121,27.5589884
2015,2015.0,Export,Lebanon,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26148.0,,33.8750629,35.843409,,
