yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Pakistan,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,18497066.0,,30.3308401,71.247499,-36.8535712,174.7456809
2014,2014.0,Export,Pakistan,Nicaragua,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,60897.0,,30.3308401,71.247499,12.6090157,-85.2936911
2014,2014.0,Export,Pakistan,Nigeria,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,45809.0,,30.3308401,71.247499,9.6000359,7.9999721
2014,2014.0,Export,Pakistan,Romania,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1370519.0,,30.3308401,71.247499,45.9852129,24.6859225
2014,2014.0,Export,Pakistan,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,478574.0,,30.3308401,71.247499,25.6242618,42.3528328
2014,2014.0,Export,Pakistan,Senegal,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,568280.0,,30.3308401,71.247499,14.4750607,-14.4529612
2014,2014.0,Export,Pakistan,India,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,57143.0,,30.3308401,71.247499,22.3511148,78.6677428
2014,2014.0,Export,Pakistan,Somalia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,165948.0,,30.3308401,71.247499,8.3676771,49.083416
2014,2014.0,Export,Pakistan,South Africa,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10802.0,,30.3308401,71.247499,-28.8166236,24.991639
2014,2014.0,Export,Pakistan,South Sudan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1651128.0,,30.3308401,71.247499,7.8699431,29.6667897
2014,2014.0,Export,Pakistan,Sudan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,218779.0,,30.3308401,71.247499,14.5844444,29.4917691
2014,2014.0,Export,Pakistan,Tajikistan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,161363.0,,30.3308401,71.247499,38.6281733,70.8156541
2014,2014.0,Export,Pakistan,Thailand,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,79624.0,,30.3308401,71.247499,14.8971921,100.83273
2014,2014.0,Export,Pakistan,Togo,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,59586.0,,30.3308401,71.247499,8.7800265,1.0199765
2014,2014.0,Export,Pakistan,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,280892.0,,30.3308401,71.247499,24.0002488,53.9994829
2014,2014.0,Export,Pakistan,Turkmenistan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,971348.0,,30.3308401,71.247499,39.3763807,59.3924609
2014,2014.0,Export,Pakistan,Ukraine,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,182211.0,,30.3308401,71.247499,49.4871968,31.2718321
2014,2014.0,Export,Pakistan,Egypt,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2358504.0,,30.3308401,71.247499,26.2540493,29.2675469
2014,2014.0,Export,Pakistan,United Rep. of Tanzania,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,547840.0,,30.3308401,71.247499,,
2014,2014.0,Export,Pakistan,Uzbekistan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,24350.0,,30.3308401,71.247499,41.32373,63.9528098
