yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Import,Armenia,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",11050100.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2008,2008.0,Import,Armenia,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1570.0,,40.7696272,44.6736646,4.5693754,102.2656823
2008,2008.0,Import,Armenia,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",62849.0,,40.7696272,44.6736646,23.6585116,-102.0077097
2008,2008.0,Import,Armenia,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",63972.0,,40.7696272,44.6736646,,
2008,2008.0,Import,Armenia,Mongolia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",44469.0,,40.7696272,44.6736646,46.8250388,103.8499736
2008,2008.0,Import,Armenia,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",17207.0,,40.7696272,44.6736646,52.2434979,5.6343227
2008,2008.0,Import,Armenia,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",13.0,,40.7696272,44.6736646,60.5000209,9.0999715
2008,2008.0,Import,Armenia,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",3612.0,,40.7696272,44.6736646,30.3308401,71.247499
2008,2008.0,Import,Armenia,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",582977.0,,40.7696272,44.6736646,52.215933,19.134422
2008,2008.0,Import,Armenia,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",25967.0,,40.7696272,44.6736646,39.6621648,-8.1353519
2008,2008.0,Import,Armenia,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",491.0,,40.7696272,44.6736646,45.9852129,24.6859225
2008,2008.0,Import,Armenia,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1582193.0,,40.7696272,44.6736646,64.6863136,97.7453061
2008,2008.0,Import,Armenia,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1.0,,40.7696272,44.6736646,25.6242618,42.3528328
2008,2008.0,Import,Armenia,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",38210.0,,40.7696272,44.6736646,44.1534121,20.55144
2008,2008.0,Import,Armenia,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",37373.0,,40.7696272,44.6736646,22.3511148,78.6677428
2008,2008.0,Import,Armenia,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",43.0,,40.7696272,44.6736646,48.7411522,19.4528646
2008,2008.0,Import,Armenia,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1954.0,,40.7696272,44.6736646,15.9266657,107.9650855
2008,2008.0,Import,Armenia,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",136593.0,,40.7696272,44.6736646,45.8133113,14.4808369
2008,2008.0,Import,Armenia,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",23476.0,,40.7696272,44.6736646,-28.8166236,24.991639
2008,2008.0,Import,Armenia,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",28860.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2008,2008.0,Import,Armenia,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",180142.0,,40.7696272,44.6736646,59.6749712,14.5208584
2008,2008.0,Import,Armenia,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",102415.0,,40.7696272,44.6736646,46.7985624,8.2319736
2008,2008.0,Import,Armenia,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",17243.0,,40.7696272,44.6736646,34.6401861,39.0494106
2008,2008.0,Import,Armenia,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1275.0,,40.7696272,44.6736646,14.8971921,100.83273
2008,2008.0,Import,Armenia,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",79081.0,,40.7696272,44.6736646,24.0002488,53.9994829
2008,2008.0,Import,Armenia,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1250232.0,,40.7696272,44.6736646,38.9597594,34.9249653
2008,2008.0,Import,Armenia,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",233454.0,,40.7696272,44.6736646,49.4871968,31.2718321
2008,2008.0,Import,Armenia,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",43.0,,40.7696272,44.6736646,26.2540493,29.2675469
2008,2008.0,Import,Armenia,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",44792.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2008,2008.0,Import,Armenia,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",538150.0,,40.7696272,44.6736646,39.7837304,-100.445882
