yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Bahrain,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1679773987.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2016,2016.0,Import,Bahrain,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2626986.0,,26.1551249,50.5344606,45.9852129,24.6859225
2016,2016.0,Import,Bahrain,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12695.0,,26.1551249,50.5344606,64.6863136,97.7453061
2016,2016.0,Import,Bahrain,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",162.0,,26.1551249,50.5344606,43.9458623,12.458306
2016,2016.0,Import,Bahrain,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3215934.0,,26.1551249,50.5344606,25.6242618,42.3528328
2016,2016.0,Import,Bahrain,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4591.0,,26.1551249,50.5344606,14.4750607,-14.4529612
2016,2016.0,Import,Bahrain,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",145.0,,26.1551249,50.5344606,44.1534121,20.55144
2016,2016.0,Import,Bahrain,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31504.0,,26.1551249,50.5344606,8.6400349,-11.8400269
2016,2016.0,Import,Bahrain,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23709173.0,,26.1551249,50.5344606,22.3511148,78.6677428
2016,2016.0,Import,Bahrain,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20561.0,,26.1551249,50.5344606,1.357107,103.8194992
2016,2016.0,Import,Bahrain,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13136398.0,,26.1551249,50.5344606,48.7411522,19.4528646
2016,2016.0,Import,Bahrain,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56802.0,,26.1551249,50.5344606,15.9266657,107.9650855
2016,2016.0,Import,Bahrain,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",100805.0,,26.1551249,50.5344606,45.8133113,14.4808369
2016,2016.0,Import,Bahrain,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",548.0,,26.1551249,50.5344606,8.3676771,49.083416
2016,2016.0,Import,Bahrain,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5004909.0,,26.1551249,50.5344606,-28.8166236,24.991639
2016,2016.0,Import,Bahrain,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9003430.0,,26.1551249,50.5344606,39.3260685,-4.8379791
2016,2016.0,Import,Bahrain,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",276.0,,26.1551249,50.5344606,14.5844444,29.4917691
2016,2016.0,Import,Bahrain,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3378459.0,,26.1551249,50.5344606,59.6749712,14.5208584
2016,2016.0,Import,Bahrain,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",162223.0,,26.1551249,50.5344606,46.7985624,8.2319736
2016,2016.0,Import,Bahrain,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92220367.0,,26.1551249,50.5344606,14.8971921,100.83273
2016,2016.0,Import,Bahrain,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1883.0,,26.1551249,50.5344606,-9.1676396,-171.819687
2016,2016.0,Import,Bahrain,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9559718.0,,26.1551249,50.5344606,24.0002488,53.9994829
2016,2016.0,Import,Bahrain,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5528.0,,26.1551249,50.5344606,33.8439408,9.400138
2016,2016.0,Import,Bahrain,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3277804.0,,26.1551249,50.5344606,38.9597594,34.9249653
2016,2016.0,Import,Bahrain,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2467.0,,26.1551249,50.5344606,49.4871968,31.2718321
2016,2016.0,Import,Bahrain,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",376800.0,,26.1551249,50.5344606,26.2540493,29.2675469
2016,2016.0,Import,Bahrain,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",104298802.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2016,2016.0,Import,Bahrain,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22177.0,,26.1551249,50.5344606,5.57675525,-0.1653113957934536
2016,2016.0,Import,Bahrain,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",250629735.0,,26.1551249,50.5344606,39.7837304,-100.445882
2016,2016.0,Import,Bahrain,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",87.0,,26.1551249,50.5344606,-32.8755548,-56.0201525
2016,2016.0,Import,Bahrain,Wallis and Futuna Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1369.0,,26.1551249,50.5344606,,
2016,2016.0,Import,Bahrain,Samoa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",580.0,,26.1551249,50.5344606,-13.7693895,-172.12005
