yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Algeria,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",188657527.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2014,2014.0,Import,Algeria,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",111502.0,,28.0000272,2.9999825,33.8750629,35.843409
2014,2014.0,Import,Algeria,Lithuania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",325.0,,28.0000272,2.9999825,55.3500003,23.7499997
2014,2014.0,Import,Algeria,Luxembourg,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",57162.0,,28.0000272,2.9999825,49.8158683,6.1296751
2014,2014.0,Import,Algeria,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",27453.0,,28.0000272,2.9999825,4.5693754,102.2656823
2014,2014.0,Import,Algeria,Malta,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",236.0,,28.0000272,2.9999825,35.8885993,14.4476911
2014,2014.0,Import,Algeria,Mauritania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",40655.0,,28.0000272,2.9999825,20.2540382,-9.2399263
2014,2014.0,Import,Algeria,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3612289.0,,28.0000272,2.9999825,23.6585116,-102.0077097
2014,2014.0,Import,Algeria,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2727773.0,,28.0000272,2.9999825,,
2014,2014.0,Import,Algeria,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",64799.0,,28.0000272,2.9999825,31.1728205,-7.3362482
2014,2014.0,Import,Algeria,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",286934.0,,28.0000272,2.9999825,52.2434979,5.6343227
2014,2014.0,Import,Algeria,Vanuatu,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",77.0,,28.0000272,2.9999825,-16.5255069,168.1069154
2014,2014.0,Import,Algeria,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2258.0,,28.0000272,2.9999825,60.5000209,9.0999715
2014,2014.0,Import,Algeria,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11767.0,,28.0000272,2.9999825,30.3308401,71.247499
2014,2014.0,Import,Algeria,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5381626.0,,28.0000272,2.9999825,52.215933,19.134422
2014,2014.0,Import,Algeria,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",980791.0,,28.0000272,2.9999825,39.6621648,-8.1353519
2014,2014.0,Import,Algeria,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",126782.0,,28.0000272,2.9999825,45.9852129,24.6859225
2014,2014.0,Import,Algeria,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2327639.0,,28.0000272,2.9999825,64.6863136,97.7453061
2014,2014.0,Import,Algeria,San Marino,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",186.0,,28.0000272,2.9999825,43.9458623,12.458306
2014,2014.0,Import,Algeria,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2766661.0,,28.0000272,2.9999825,25.6242618,42.3528328
2014,2014.0,Import,Algeria,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16471.0,,28.0000272,2.9999825,44.1534121,20.55144
2014,2014.0,Import,Algeria,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2372997.0,,28.0000272,2.9999825,22.3511148,78.6677428
2014,2014.0,Import,Algeria,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",742728.0,,28.0000272,2.9999825,1.357107,103.8194992
2014,2014.0,Import,Algeria,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3052.0,,28.0000272,2.9999825,48.7411522,19.4528646
2014,2014.0,Import,Algeria,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",169943.0,,28.0000272,2.9999825,15.9266657,107.9650855
2014,2014.0,Import,Algeria,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",202850.0,,28.0000272,2.9999825,45.8133113,14.4808369
2014,2014.0,Import,Algeria,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",79958.0,,28.0000272,2.9999825,-28.8166236,24.991639
2014,2014.0,Import,Algeria,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5559765.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2014,2014.0,Import,Algeria,Eswatini,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4075.0,,28.0000272,2.9999825,-26.5624806,31.3991317
2014,2014.0,Import,Algeria,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",903784.0,,28.0000272,2.9999825,59.6749712,14.5208584
2014,2014.0,Import,Algeria,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1063485.0,,28.0000272,2.9999825,46.7985624,8.2319736
2014,2014.0,Import,Algeria,Tajikistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",55849.0,,28.0000272,2.9999825,38.6281733,70.8156541
2014,2014.0,Import,Algeria,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",72284.0,,28.0000272,2.9999825,14.8971921,100.83273
2014,2014.0,Import,Algeria,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",140391.0,,28.0000272,2.9999825,24.0002488,53.9994829
2014,2014.0,Import,Algeria,Tunisia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",95553.0,,28.0000272,2.9999825,33.8439408,9.400138
2014,2014.0,Import,Algeria,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2378012.0,,28.0000272,2.9999825,38.9597594,34.9249653
2014,2014.0,Import,Algeria,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",69631.0,,28.0000272,2.9999825,49.4871968,31.2718321
2014,2014.0,Import,Algeria,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2378002.0,,28.0000272,2.9999825,26.2540493,29.2675469
2014,2014.0,Import,Algeria,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",10550498.0,,28.0000272,2.9999825,54.7023545,-3.2765753
2014,2014.0,Import,Algeria,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",36132523.0,,28.0000272,2.9999825,39.7837304,-100.445882
