yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Import,Bahrain,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1689427091.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2013,2013.0,Import,Bahrain,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4042.0,,26.1551249,50.5344606,52.865196,-7.9794599
2013,2013.0,Import,Bahrain,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21711595.0,,26.1551249,50.5344606,42.6384261,12.674297
2013,2013.0,Import,Bahrain,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",535.0,,26.1551249,50.5344606,18.1850507,-77.3947693
2013,2013.0,Import,Bahrain,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",664705862.0,,26.1551249,50.5344606,36.5748441,139.2394179
2013,2013.0,Import,Bahrain,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82845.0,,26.1551249,50.5344606,31.1667049,36.941628
2013,2013.0,Import,Bahrain,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37158.0,,26.1551249,50.5344606,1.4419683,38.4313975
2013,2013.0,Import,Bahrain,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",136802307.0,,26.1551249,50.5344606,,
2013,2013.0,Import,Bahrain,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38850.0,,26.1551249,50.5344606,29.2733964,47.4979476
2013,2013.0,Import,Bahrain,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4662.0,,26.1551249,50.5344606,33.8750629,35.843409
2013,2013.0,Import,Bahrain,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19809.0,,26.1551249,50.5344606,49.8158683,6.1296751
2013,2013.0,Import,Bahrain,"China, Macao SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",554.0,,26.1551249,50.5344606,,
2013,2013.0,Import,Bahrain,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1562675.0,,26.1551249,50.5344606,4.5693754,102.2656823
2013,2013.0,Import,Bahrain,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1473.0,,26.1551249,50.5344606,35.8885993,14.4476911
2013,2013.0,Import,Bahrain,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23945942.0,,26.1551249,50.5344606,23.6585116,-102.0077097
2013,2013.0,Import,Bahrain,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37000861.0,,26.1551249,50.5344606,,
2013,2013.0,Import,Bahrain,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10199.0,,26.1551249,50.5344606,31.1728205,-7.3362482
2013,2013.0,Import,Bahrain,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1348.0,,26.1551249,50.5344606,21.0000287,57.0036901
2013,2013.0,Import,Bahrain,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",432379.0,,26.1551249,50.5344606,52.2434979,5.6343227
2013,2013.0,Import,Bahrain,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28273.0,,26.1551249,50.5344606,-41.5000831,172.8344077
2013,2013.0,Import,Bahrain,"Other Europe, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",540.0,,26.1551249,50.5344606,,
2013,2013.0,Import,Bahrain,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",517041.0,,26.1551249,50.5344606,60.5000209,9.0999715
2013,2013.0,Import,Bahrain,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20707.0,,26.1551249,50.5344606,30.3308401,71.247499
2013,2013.0,Import,Bahrain,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11219.0,,26.1551249,50.5344606,8.559559,-81.1308434
2013,2013.0,Import,Bahrain,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3287.0,,26.1551249,50.5344606,-6.8699697,-75.0458515
2013,2013.0,Import,Bahrain,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1581939.0,,26.1551249,50.5344606,12.7503486,122.7312101
2013,2013.0,Import,Bahrain,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1306135.0,,26.1551249,50.5344606,52.215933,19.134422
2013,2013.0,Import,Bahrain,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",708321.0,,26.1551249,50.5344606,39.6621648,-8.1353519
2013,2013.0,Import,Bahrain,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23687.0,,26.1551249,50.5344606,25.3336984,51.2295295
2013,2013.0,Import,Bahrain,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2188713.0,,26.1551249,50.5344606,45.9852129,24.6859225
2013,2013.0,Import,Bahrain,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",155526.0,,26.1551249,50.5344606,64.6863136,97.7453061
2013,2013.0,Import,Bahrain,Rwanda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",220.0,,26.1551249,50.5344606,-1.9646631,30.0644358
2013,2013.0,Import,Bahrain,Saint Helena,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66.0,,26.1551249,50.5344606,-15.96545515,-5.702575637953244
2013,2013.0,Import,Bahrain,Saint Kitts and Nevis,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3709.0,,26.1551249,50.5344606,17.250512,-62.6725973
2013,2013.0,Import,Bahrain,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1176893.0,,26.1551249,50.5344606,25.6242618,42.3528328
2013,2013.0,Import,Bahrain,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2567.0,,26.1551249,50.5344606,44.1534121,20.55144
2013,2013.0,Import,Bahrain,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132.0,,26.1551249,50.5344606,8.6400349,-11.8400269
2013,2013.0,Import,Bahrain,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10118967.0,,26.1551249,50.5344606,22.3511148,78.6677428
2013,2013.0,Import,Bahrain,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",346117.0,,26.1551249,50.5344606,1.357107,103.8194992
2013,2013.0,Import,Bahrain,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9794011.0,,26.1551249,50.5344606,48.7411522,19.4528646
2013,2013.0,Import,Bahrain,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",271603.0,,26.1551249,50.5344606,15.9266657,107.9650855
2013,2013.0,Import,Bahrain,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8980.0,,26.1551249,50.5344606,45.8133113,14.4808369
2013,2013.0,Import,Bahrain,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1326347.0,,26.1551249,50.5344606,-28.8166236,24.991639
2013,2013.0,Import,Bahrain,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1829995.0,,26.1551249,50.5344606,39.3260685,-4.8379791
2013,2013.0,Import,Bahrain,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49801.0,,26.1551249,50.5344606,14.5844444,29.4917691
2013,2013.0,Import,Bahrain,Eswatini,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",79.0,,26.1551249,50.5344606,-26.5624806,31.3991317
2013,2013.0,Import,Bahrain,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3399642.0,,26.1551249,50.5344606,59.6749712,14.5208584
2013,2013.0,Import,Bahrain,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",659968.0,,26.1551249,50.5344606,46.7985624,8.2319736
2013,2013.0,Import,Bahrain,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1444.0,,26.1551249,50.5344606,34.6401861,39.0494106
2013,2013.0,Import,Bahrain,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",109912426.0,,26.1551249,50.5344606,14.8971921,100.83273
2013,2013.0,Import,Bahrain,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4399830.0,,26.1551249,50.5344606,24.0002488,53.9994829
2013,2013.0,Import,Bahrain,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4143.0,,26.1551249,50.5344606,33.8439408,9.400138
2013,2013.0,Import,Bahrain,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5434456.0,,26.1551249,50.5344606,38.9597594,34.9249653
2013,2013.0,Import,Bahrain,Turkmenistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2453.0,,26.1551249,50.5344606,39.3763807,59.3924609
2013,2013.0,Import,Bahrain,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",117.0,,26.1551249,50.5344606,1.5333554,32.2166578
2013,2013.0,Import,Bahrain,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97902.0,,26.1551249,50.5344606,49.4871968,31.2718321
2013,2013.0,Import,Bahrain,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",75579.0,,26.1551249,50.5344606,26.2540493,29.2675469
2013,2013.0,Import,Bahrain,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56520893.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2013,2013.0,Import,Bahrain,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",287784344.0,,26.1551249,50.5344606,39.7837304,-100.445882
2013,2013.0,Import,Bahrain,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",91377.0,,26.1551249,50.5344606,8.0018709,-66.1109318
2013,2013.0,Import,Bahrain,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1096021.0,,26.1551249,50.5344606,,
