yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Armenia,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",115204102.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2014,2014.0,Import,Armenia,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",180294.0,,40.7696272,44.6736646,23.6585116,-102.0077097
2014,2014.0,Import,Armenia,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",274426.0,,40.7696272,44.6736646,,
2014,2014.0,Import,Armenia,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2300620.0,,40.7696272,44.6736646,52.2434979,5.6343227
2014,2014.0,Import,Armenia,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1832.0,,40.7696272,44.6736646,60.5000209,9.0999715
2014,2014.0,Import,Armenia,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",190.0,,40.7696272,44.6736646,12.7503486,122.7312101
2014,2014.0,Import,Armenia,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63753.0,,40.7696272,44.6736646,52.215933,19.134422
2014,2014.0,Import,Armenia,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37801.0,,40.7696272,44.6736646,39.6621648,-8.1353519
2014,2014.0,Import,Armenia,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",812651.0,,40.7696272,44.6736646,45.9852129,24.6859225
2014,2014.0,Import,Armenia,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14513266.0,,40.7696272,44.6736646,64.6863136,97.7453061
2014,2014.0,Import,Armenia,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2171222.0,,40.7696272,44.6736646,22.3511148,78.6677428
2014,2014.0,Import,Armenia,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",868.0,,40.7696272,44.6736646,1.357107,103.8194992
2014,2014.0,Import,Armenia,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",184411.0,,40.7696272,44.6736646,48.7411522,19.4528646
2014,2014.0,Import,Armenia,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7460.0,,40.7696272,44.6736646,15.9266657,107.9650855
2014,2014.0,Import,Armenia,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",176.0,,40.7696272,44.6736646,45.8133113,14.4808369
2014,2014.0,Import,Armenia,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1674.0,,40.7696272,44.6736646,-28.8166236,24.991639
2014,2014.0,Import,Armenia,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",574699.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2014,2014.0,Import,Armenia,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4338392.0,,40.7696272,44.6736646,59.6749712,14.5208584
2014,2014.0,Import,Armenia,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",426449.0,,40.7696272,44.6736646,46.7985624,8.2319736
2014,2014.0,Import,Armenia,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1482215.0,,40.7696272,44.6736646,14.8971921,100.83273
2014,2014.0,Import,Armenia,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56393.0,,40.7696272,44.6736646,24.0002488,53.9994829
2014,2014.0,Import,Armenia,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8172853.0,,40.7696272,44.6736646,38.9597594,34.9249653
2014,2014.0,Import,Armenia,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",648883.0,,40.7696272,44.6736646,49.4871968,31.2718321
2014,2014.0,Import,Armenia,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",463.0,,40.7696272,44.6736646,26.2540493,29.2675469
2014,2014.0,Import,Armenia,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2337891.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2014,2014.0,Import,Armenia,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4438896.0,,40.7696272,44.6736646,39.7837304,-100.445882
2014,2014.0,Import,Armenia,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84001.0,,40.7696272,44.6736646,41.32373,63.9528098
