yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57352538.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2015,2015.0,Export,Malta,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55.0,,35.8885993,14.4476911,4.5693754,102.2656823
2015,2015.0,Export,Malta,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",369077.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2015,2015.0,Export,Malta,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4015.0,,35.8885993,14.4476911,52.2434979,5.6343227
2015,2015.0,Export,Malta,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16252.0,,35.8885993,14.4476911,12.51756625,-69.98186415210564
2015,2015.0,Export,Malta,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5605.0,,35.8885993,14.4476911,9.6000359,7.9999721
2015,2015.0,Export,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1310.0,,35.8885993,14.4476911,60.5000209,9.0999715
2015,2015.0,Export,Malta,Paraguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82615.0,,35.8885993,14.4476911,-23.3165935,-58.1693445
2015,2015.0,Export,Malta,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6312.0,,35.8885993,14.4476911,45.9852129,24.6859225
2015,2015.0,Export,Malta,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27746.0,,35.8885993,14.4476911,44.1534121,20.55144
2015,2015.0,Export,Malta,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3662.0,,35.8885993,14.4476911,8.6400349,-11.8400269
2015,2015.0,Export,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33945.0,,35.8885993,14.4476911,22.3511148,78.6677428
2015,2015.0,Export,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1141446.0,,35.8885993,14.4476911,1.357107,103.8194992
2015,2015.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",313075.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2015,2015.0,Export,Malta,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3329.0,,35.8885993,14.4476911,14.5844444,29.4917691
2015,2015.0,Export,Malta,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",148161.0,,35.8885993,14.4476911,59.6749712,14.5208584
2015,2015.0,Export,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1543.0,,35.8885993,14.4476911,46.7985624,8.2319736
2015,2015.0,Export,Malta,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55.0,,35.8885993,14.4476911,34.6401861,39.0494106
2015,2015.0,Export,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",194885.0,,35.8885993,14.4476911,14.8971921,100.83273
2015,2015.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4416782.0,,35.8885993,14.4476911,24.0002488,53.9994829
2015,2015.0,Export,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61517.0,,35.8885993,14.4476911,33.8439408,9.400138
2015,2015.0,Export,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22196.0,,35.8885993,14.4476911,38.9597594,34.9249653
2015,2015.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",514726.0,,35.8885993,14.4476911,26.2540493,29.2675469
2015,2015.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41786306.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2015,2015.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",215901.0,,35.8885993,14.4476911,39.7837304,-100.445882
2015,2015.0,Export,Malta,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11098.0,,35.8885993,14.4476911,12.0753083,-1.6880314
