yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Import,Turkey,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18416222171,38.9597594,34.9249653,-36.8535712,174.7456809
2017,2017,Import,Turkey,Latvia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1477775,38.9597594,34.9249653,56.8406494,24.7537645
2017,2017,Import,Turkey,Lithuania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",203065,38.9597594,34.9249653,55.3500003,23.7499997
2017,2017,Import,Turkey,Luxembourg,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",362344,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Malaysia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4282271,38.9597594,34.9249653,4.5693754,102.2656823
2017,2017,Import,Turkey,Malta,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2352,38.9597594,34.9249653,35.8885993,14.4476911
2017,2017,Import,Turkey,Mauritania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15907,38.9597594,34.9249653,20.2540382,-9.2399263
2017,2017,Import,Turkey,Mexico,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188507964,38.9597594,34.9249653,23.6585116,-102.0077097
2017,2017,Import,Turkey,"Other Asia, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38230851,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Montenegro,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2814,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Morocco,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",413024445,38.9597594,34.9249653,31.1728205,-7.3362482
2017,2017,Import,Turkey,Oman,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",159165,38.9597594,34.9249653,21.0000287,57.0036901
2017,2017,Import,Turkey,Namibia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",238,38.9597594,34.9249653,-23.2335499,17.3231107
2017,2017,Import,Turkey,Nauru,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6193,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Nepal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",774,38.9597594,34.9249653,28.1083929,84.0917139
2017,2017,Import,Turkey,Netherlands,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",142153989,38.9597594,34.9249653,52.2434979,5.6343227
2017,2017,Import,Turkey,New Zealand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",208088,38.9597594,34.9249653,-41.5000831,172.8344077
2017,2017,Import,Turkey,Nigeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53556,38.9597594,34.9249653,9.6000359,7.9999721
2017,2017,Import,Turkey,Norway,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9878580,38.9597594,34.9249653,60.5000209,9.0999715
2017,2017,Import,Turkey,N. Mariana Isds,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1427,38.9597594,34.9249653,,
2017,2017,Import,Turkey,United States Minor Outlying Islands,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1452,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Pakistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",648271,38.9597594,34.9249653,30.3308401,71.247499
2017,2017,Import,Turkey,Peru,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",203,38.9597594,34.9249653,-6.8699697,-75.0458515
2017,2017,Import,Turkey,Philippines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1642274,38.9597594,34.9249653,12.7503486,122.7312101
2017,2017,Import,Turkey,Poland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",863539678,38.9597594,34.9249653,52.215933,19.134422
2017,2017,Import,Turkey,Portugal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41739374,38.9597594,34.9249653,39.6621648,-8.1353519
2017,2017,Import,Turkey,Qatar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",237895,38.9597594,34.9249653,25.3336984,51.2295295
2017,2017,Import,Turkey,Romania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",467972944,38.9597594,34.9249653,45.9852129,24.6859225
2017,2017,Import,Turkey,Russian Federation,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10266310,38.9597594,34.9249653,64.6863136,97.7453061
2017,2017,Import,Turkey,Saudi Arabia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",325402,38.9597594,34.9249653,25.6242618,42.3528328
2017,2017,Import,Turkey,Serbia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13987163,38.9597594,34.9249653,44.1534121,20.55144
2017,2017,Import,Turkey,Sierra Leone,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18874,38.9597594,34.9249653,8.6400349,-11.8400269
2017,2017,Import,Turkey,India,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",477944470,38.9597594,34.9249653,22.3511148,78.6677428
2017,2017,Import,Turkey,Singapore,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",165738,38.9597594,34.9249653,1.357107,103.8194992
2017,2017,Import,Turkey,Slovakia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",171948593,38.9597594,34.9249653,48.7411522,19.4528646
2017,2017,Import,Turkey,Viet Nam,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13502444,38.9597594,34.9249653,15.9266657,107.9650855
2017,2017,Import,Turkey,Slovenia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27944450,38.9597594,34.9249653,45.8133113,14.4808369
2017,2017,Import,Turkey,Somalia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",151,38.9597594,34.9249653,8.3676771,49.083416
2017,2017,Import,Turkey,South Africa,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",412647374,38.9597594,34.9249653,-28.8166236,24.991639
2017,2017,Import,Turkey,Spain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1681874885,38.9597594,34.9249653,39.3260685,-4.8379791
2017,2017,Import,Turkey,Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",609,38.9597594,34.9249653,14.5844444,29.4917691
2017,2017,Import,Turkey,Eswatini,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",631,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Sweden,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",105912445,38.9597594,34.9249653,59.6749712,14.5208584
2017,2017,Import,Turkey,Switzerland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8303369,38.9597594,34.9249653,46.7985624,8.2319736
2017,2017,Import,Turkey,Syria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",421612,38.9597594,34.9249653,34.6401861,39.0494106
2017,2017,Import,Turkey,Thailand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",313162351,38.9597594,34.9249653,14.8971921,100.83273
2017,2017,Import,Turkey,United Arab Emirates,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1587769,38.9597594,34.9249653,24.0002488,53.9994829
2017,2017,Import,Turkey,Tunisia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4158259,38.9597594,34.9249653,33.8439408,9.400138
2017,2017,Import,Turkey,Turkmenistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7998308,38.9597594,34.9249653,39.3763807,59.3924609
2017,2017,Import,Turkey,Ukraine,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",519685,38.9597594,34.9249653,49.4871968,31.2718321
2017,2017,Import,Turkey,North Macedonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1420715,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Egypt,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",184450,38.9597594,34.9249653,26.2540493,29.2675469
2017,2017,Import,Turkey,United Kingdom,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",937951591,38.9597594,34.9249653,54.7023545,-3.2765753
2017,2017,Import,Turkey,United Rep. of Tanzania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7646,38.9597594,34.9249653,,
2017,2017,Import,Turkey,USA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",262637076,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Uruguay,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12265,38.9597594,34.9249653,-32.8755548,-56.0201525
2017,2017,Import,Turkey,Uzbekistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",187526,38.9597594,34.9249653,41.32373,63.9528098
2017,2017,Import,Turkey,Venezuela,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14578,38.9597594,34.9249653,8.0018709,-66.1109318
2017,2017,Import,Turkey,Zambia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2424,38.9597594,34.9249653,,
2018,2018,Import,Turkey,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14385934521,38.9597594,34.9249653,-36.8535712,174.7456809
2018,2018,Import,Turkey,Afghanistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138728,38.9597594,34.9249653,33.7680065,66.2385139
2018,2018,Import,Turkey,Albania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",109489,38.9597594,34.9249653,41.000028,19.9999619
2018,2018,Import,Turkey,Algeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77802,38.9597594,34.9249653,28.0000272,2.9999825
2018,2018,Import,Turkey,Angola,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",338,38.9597594,34.9249653,-11.8775768,17.5691241
2018,2018,Import,Turkey,Antigua and Barbuda,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1144,38.9597594,34.9249653,17.2234721,-61.9554608
2018,2018,Import,Turkey,Azerbaijan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35710,38.9597594,34.9249653,40.3936294,47.7872508
2018,2018,Import,Turkey,Argentina,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",694384,38.9597594,34.9249653,-34.9964963,-64.9672817
2018,2018,Import,Turkey,Australia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",822984,38.9597594,34.9249653,-24.7761086,134.755
2018,2018,Import,Turkey,Austria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",75279743,38.9597594,34.9249653,47.59397,14.12456
2018,2018,Import,Turkey,Bahrain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",34131,38.9597594,34.9249653,26.1551249,50.5344606
2018,2018,Import,Turkey,Bangladesh,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11293,38.9597594,34.9249653,24.4769288,90.2934413
2018,2018,Import,Turkey,Belgium,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",147126815,38.9597594,34.9249653,50.6402809,4.6667145
2018,2018,Import,Turkey,Bosnia Herzegovina,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5530124,38.9597594,34.9249653,44.3053476,17.5961467
2018,2018,Import,Turkey,Brazil,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12949090,38.9597594,34.9249653,-10.3333333,-53.2
2018,2018,Import,Turkey,Belize,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",784,38.9597594,34.9249653,16.8259793,-88.7600927
2018,2018,Import,Turkey,Bulgaria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3460859,38.9597594,34.9249653,42.6073975,25.4856617
2018,2018,Import,Turkey,Belarus,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",242483,38.9597594,34.9249653,53.4250605,27.6971358
2018,2018,Import,Turkey,Cambodia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",335688,38.9597594,34.9249653,12.5433216,104.8144914
2018,2018,Import,Turkey,Canada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6417234,38.9597594,34.9249653,61.0666922,-107.991707
2018,2018,Import,Turkey,Sri Lanka,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",144336,38.9597594,34.9249653,7.5554942,80.7137847
2018,2018,Import,Turkey,Chile,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25414,38.9597594,34.9249653,-31.7613365,-71.3187697
2018,2018,Import,Turkey,China,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",555369097,38.9597594,34.9249653,35.000074,104.999927
2018,2018,Import,Turkey,Colombia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49554,38.9597594,34.9249653,4.099917,-72.9088133
2018,2018,Import,Turkey,Congo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",167,38.9597594,34.9249653,-2.9814344,23.8222636
2018,2018,Import,Turkey,Costa Rica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3004,38.9597594,34.9249653,10.2735633,-84.0739102
2018,2018,Import,Turkey,Croatia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2162010,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Cyprus,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",222461,38.9597594,34.9249653,34.9823018,33.1451285
2018,2018,Import,Turkey,Czechia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",801873451,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Denmark,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9680338,38.9597594,34.9249653,55.670249,10.3333283
2018,2018,Import,Turkey,Dominica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29459,38.9597594,34.9249653,,
2018,2018,Import,Turkey,El Salvador,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13731,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Estonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",276888,38.9597594,34.9249653,58.7523778,25.3319078
2018,2018,Import,Turkey,Finland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9877416,38.9597594,34.9249653,63.2467777,25.9209164
2018,2018,Import,Turkey,France,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1030810822,38.9597594,34.9249653,46.603354,1.8883335
2018,2018,Import,Turkey,Djibouti,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",978,38.9597594,34.9249653,11.8145966,42.8453061
2018,2018,Import,Turkey,Gabon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",365,38.9597594,34.9249653,-0.8999695,11.6899699
2018,2018,Import,Turkey,Georgia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",150098,38.9597594,34.9249653,32.3293809,-83.1137366
2018,2018,Import,Turkey,Germany,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3980774923,38.9597594,34.9249653,51.1638175,10.4478313
2018,2018,Import,Turkey,Ghana,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8054,38.9597594,34.9249653,8.0300284,-1.0800271
2018,2018,Import,Turkey,Greece,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",782017,38.9597594,34.9249653,38.9953683,21.9877132
2018,2018,Import,Turkey,Grenada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",197059,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Honduras,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10305,38.9597594,34.9249653,15.2572432,-86.0755145
2018,2018,Import,Turkey,"China, Hong Kong SAR",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",291841,38.9597594,34.9249653,22.350627,114.1849161
2018,2018,Import,Turkey,Hungary,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",226367491,38.9597594,34.9249653,47.1817585,19.5060937
2018,2018,Import,Turkey,Iceland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",181,38.9597594,34.9249653,64.9841821,-18.1059013
2018,2018,Import,Turkey,Indonesia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44258843,38.9597594,34.9249653,-2.4833826,117.8902853
2018,2018,Import,Turkey,Iran,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11015974,38.9597594,34.9249653,32.6475314,54.5643516
2018,2018,Import,Turkey,Iraq,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",507151,38.9597594,34.9249653,33.0955793,44.1749775
2018,2018,Import,Turkey,Ireland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6576343,38.9597594,34.9249653,52.865196,-7.9794599
2018,2018,Import,Turkey,Israel,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",448809,38.9597594,34.9249653,30.8124247,34.8594762
2018,2018,Import,Turkey,Italy,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",804416384,38.9597594,34.9249653,42.6384261,12.674297
2018,2018,Import,Turkey,Japan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1011235230,38.9597594,34.9249653,36.5748441,139.2394179
2018,2018,Import,Turkey,Kazakhstan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",498039,38.9597594,34.9249653,48.1012954,66.7780818
2018,2018,Import,Turkey,Jordan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15586,38.9597594,34.9249653,31.1667049,36.941628
2018,2018,Import,Turkey,Dem. People's Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2127,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",631466668,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Lao People's Dem. Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",142,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Lebanon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92634,38.9597594,34.9249653,33.8750629,35.843409
2018,2018,Import,Turkey,Latvia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2806444,38.9597594,34.9249653,56.8406494,24.7537645
2018,2018,Import,Turkey,Liberia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",145852,38.9597594,34.9249653,5.7499721,-9.3658524
2018,2018,Import,Turkey,Lithuania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",115530,38.9597594,34.9249653,55.3500003,23.7499997
2018,2018,Import,Turkey,Luxembourg,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",993785,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Malaysia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5284401,38.9597594,34.9249653,4.5693754,102.2656823
2018,2018,Import,Turkey,Malta,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35222,38.9597594,34.9249653,35.8885993,14.4476911
2018,2018,Import,Turkey,Mexico,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72255537,38.9597594,34.9249653,23.6585116,-102.0077097
2018,2018,Import,Turkey,"Other Asia, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27051070,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Rep. of Moldova,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",183363,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Montenegro,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",640,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Morocco,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",237717256,38.9597594,34.9249653,31.1728205,-7.3362482
2018,2018,Import,Turkey,Oman,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",161760,38.9597594,34.9249653,21.0000287,57.0036901
2018,2018,Import,Turkey,Namibia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",517,38.9597594,34.9249653,-23.2335499,17.3231107
2018,2018,Import,Turkey,Netherlands,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",150815275,38.9597594,34.9249653,52.2434979,5.6343227
2018,2018,Import,Turkey,New Zealand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44772,38.9597594,34.9249653,-41.5000831,172.8344077
2018,2018,Import,Turkey,Nigeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",120480,38.9597594,34.9249653,9.6000359,7.9999721
2018,2018,Import,Turkey,Norway,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29031532,38.9597594,34.9249653,60.5000209,9.0999715
2018,2018,Import,Turkey,N. Mariana Isds,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5876,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Pakistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",726057,38.9597594,34.9249653,30.3308401,71.247499
2018,2018,Import,Turkey,Panama,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",697,38.9597594,34.9249653,8.559559,-81.1308434
2018,2018,Import,Turkey,Paraguay,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",420,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Peru,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10718,38.9597594,34.9249653,-6.8699697,-75.0458515
2018,2018,Import,Turkey,Philippines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1724449,38.9597594,34.9249653,12.7503486,122.7312101
2018,2018,Import,Turkey,Poland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",575282124,38.9597594,34.9249653,52.215933,19.134422
2018,2018,Import,Turkey,Portugal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39023328,38.9597594,34.9249653,39.6621648,-8.1353519
2018,2018,Import,Turkey,Timor-Leste,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3000,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Qatar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",104812,38.9597594,34.9249653,25.3336984,51.2295295
2018,2018,Import,Turkey,Romania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",414669848,38.9597594,34.9249653,45.9852129,24.6859225
2018,2018,Import,Turkey,Russian Federation,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38388926,38.9597594,34.9249653,64.6863136,97.7453061
2018,2018,Import,Turkey,Sao Tome and Principe,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5999,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Saudi Arabia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",461987,38.9597594,34.9249653,25.6242618,42.3528328
2018,2018,Import,Turkey,Serbia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12108323,38.9597594,34.9249653,44.1534121,20.55144
2018,2018,Import,Turkey,Seychelles,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",443,38.9597594,34.9249653,-4.6574977,55.4540146
2018,2018,Import,Turkey,Sierra Leone,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1311,38.9597594,34.9249653,8.6400349,-11.8400269
2018,2018,Import,Turkey,India,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",390609274,38.9597594,34.9249653,22.3511148,78.6677428
2018,2018,Import,Turkey,Singapore,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",257498,38.9597594,34.9249653,1.357107,103.8194992
2018,2018,Import,Turkey,Slovakia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110120081,38.9597594,34.9249653,48.7411522,19.4528646
2018,2018,Import,Turkey,Viet Nam,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12816589,38.9597594,34.9249653,15.9266657,107.9650855
2018,2018,Import,Turkey,Slovenia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19829621,38.9597594,34.9249653,45.8133113,14.4808369
2018,2018,Import,Turkey,South Africa,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",134422511,38.9597594,34.9249653,-28.8166236,24.991639
2018,2018,Import,Turkey,Zimbabwe,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4790,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Spain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1327918741,38.9597594,34.9249653,39.3260685,-4.8379791
2018,2018,Import,Turkey,Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",481,38.9597594,34.9249653,14.5844444,29.4917691
2018,2018,Import,Turkey,Eswatini,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5978,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Sweden,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",94352569,38.9597594,34.9249653,59.6749712,14.5208584
2018,2018,Import,Turkey,Switzerland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8751535,38.9597594,34.9249653,46.7985624,8.2319736
2018,2018,Import,Turkey,Syria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86802,38.9597594,34.9249653,34.6401861,39.0494106
2018,2018,Import,Turkey,Tajikistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",824,38.9597594,34.9249653,38.6281733,70.8156541
2018,2018,Import,Turkey,Thailand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",270339111,38.9597594,34.9249653,14.8971921,100.83273
2018,2018,Import,Turkey,United Arab Emirates,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2489694,38.9597594,34.9249653,24.0002488,53.9994829
2018,2018,Import,Turkey,Tunisia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3868846,38.9597594,34.9249653,33.8439408,9.400138
2018,2018,Import,Turkey,Turkmenistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2886983,38.9597594,34.9249653,39.3763807,59.3924609
2018,2018,Import,Turkey,Ukraine,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",892457,38.9597594,34.9249653,49.4871968,31.2718321
2018,2018,Import,Turkey,North Macedonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1454354,38.9597594,34.9249653,,
2018,2018,Import,Turkey,Egypt,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",230746,38.9597594,34.9249653,26.2540493,29.2675469
2018,2018,Import,Turkey,United Kingdom,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",734096414,38.9597594,34.9249653,54.7023545,-3.2765753
2018,2018,Import,Turkey,USA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",277549587,38.9597594,34.9249653,,
