yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Bahrain,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1199494309.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2019,2019.0,Import,Bahrain,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9394511.0,,26.1551249,50.5344606,61.0666922,-107.991707
2019,2019.0,Import,Bahrain,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3494.0,,26.1551249,50.5344606,7.5554942,80.7137847
2019,2019.0,Import,Bahrain,Chad,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1373.0,,26.1551249,50.5344606,15.6134137,19.0156172
2019,2019.0,Import,Bahrain,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61469310.0,,26.1551249,50.5344606,35.000074,104.999927
2019,2019.0,Import,Bahrain,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",993.0,,26.1551249,50.5344606,4.099917,-72.9088133
2019,2019.0,Import,Bahrain,Cook Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18085.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",337.0,,26.1551249,50.5344606,10.2735633,-84.0739102
2019,2019.0,Import,Bahrain,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5774.0,,26.1551249,50.5344606,45.5643442,17.0118954
2019,2019.0,Import,Bahrain,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9707521.0,,26.1551249,50.5344606,49.7439047,15.3381061
2019,2019.0,Import,Bahrain,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45657.0,,26.1551249,50.5344606,55.670249,10.3333283
2019,2019.0,Import,Bahrain,Dominican Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",300.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18433.0,,26.1551249,50.5344606,-1.3397668,-79.3666965
2019,2019.0,Import,Bahrain,El Salvador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45.0,,26.1551249,50.5344606,13.8000382,-88.9140683
2019,2019.0,Import,Bahrain,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5618.0,,26.1551249,50.5344606,58.7523778,25.3319078
2019,2019.0,Import,Bahrain,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10527.0,,26.1551249,50.5344606,63.2467777,25.9209164
2019,2019.0,Import,Bahrain,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4651698.0,,26.1551249,50.5344606,46.603354,1.8883335
2019,2019.0,Import,Bahrain,French Polynesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2133.0,,26.1551249,50.5344606,-17.0243749,-144.6434898
2019,2019.0,Import,Bahrain,Gabon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2270.0,,26.1551249,50.5344606,-0.8999695,11.6899699
2019,2019.0,Import,Bahrain,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",106851.0,,26.1551249,50.5344606,32.3293809,-83.1137366
2019,2019.0,Import,Bahrain,State of Palestine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96.0,,26.1551249,50.5344606,31.46242095,34.262716572130714
2019,2019.0,Import,Bahrain,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",103434432.0,,26.1551249,50.5344606,51.1638175,10.4478313
2019,2019.0,Import,Bahrain,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1645.0,,26.1551249,50.5344606,38.9953683,21.9877132
2019,2019.0,Import,Bahrain,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4222.0,,26.1551249,50.5344606,10.7226226,-10.7083587
2019,2019.0,Import,Bahrain,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",336.0,,26.1551249,50.5344606,15.2572432,-86.0755145
2019,2019.0,Import,Bahrain,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17076.0,,26.1551249,50.5344606,22.350627,114.1849161
2019,2019.0,Import,Bahrain,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1896596.0,,26.1551249,50.5344606,47.1817585,19.5060937
2019,2019.0,Import,Bahrain,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4853.0,,26.1551249,50.5344606,64.9841821,-18.1059013
2019,2019.0,Import,Bahrain,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23155291.0,,26.1551249,50.5344606,-2.4833826,117.8902853
2019,2019.0,Import,Bahrain,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2986.0,,26.1551249,50.5344606,32.6475314,54.5643516
2019,2019.0,Import,Bahrain,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24916.0,,26.1551249,50.5344606,52.865196,-7.9794599
2019,2019.0,Import,Bahrain,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29074597.0,,26.1551249,50.5344606,42.6384261,12.674297
2019,2019.0,Import,Bahrain,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",672.0,,26.1551249,50.5344606,18.1850507,-77.3947693
2019,2019.0,Import,Bahrain,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",515362869.0,,26.1551249,50.5344606,36.5748441,139.2394179
2019,2019.0,Import,Bahrain,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12856.0,,26.1551249,50.5344606,31.1667049,36.941628
2019,2019.0,Import,Bahrain,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3223.0,,26.1551249,50.5344606,1.4419683,38.4313975
2019,2019.0,Import,Bahrain,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38363719.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19422.0,,26.1551249,50.5344606,29.2733964,47.4979476
2019,2019.0,Import,Bahrain,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",151.0,,26.1551249,50.5344606,33.8750629,35.843409
2019,2019.0,Import,Bahrain,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",300.0,,26.1551249,50.5344606,56.8406494,24.7537645
2019,2019.0,Import,Bahrain,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10113.0,,26.1551249,50.5344606,55.3500003,23.7499997
2019,2019.0,Import,Bahrain,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12021.0,,26.1551249,50.5344606,49.8158683,6.1296751
2019,2019.0,Import,Bahrain,"China, Macao SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16117.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",446356.0,,26.1551249,50.5344606,4.5693754,102.2656823
2019,2019.0,Import,Bahrain,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3230.0,,26.1551249,50.5344606,35.8885993,14.4476911
2019,2019.0,Import,Bahrain,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24152742.0,,26.1551249,50.5344606,23.6585116,-102.0077097
2019,2019.0,Import,Bahrain,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19924910.0,,26.1551249,50.5344606,,
2019,2019.0,Import,Bahrain,Montenegro,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",62.0,,26.1551249,50.5344606,42.9868853,19.5180992
2019,2019.0,Import,Bahrain,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",654623.0,,26.1551249,50.5344606,31.1728205,-7.3362482
2019,2019.0,Import,Bahrain,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5339.0,,26.1551249,50.5344606,21.0000287,57.0036901
2019,2019.0,Import,Bahrain,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4410288.0,,26.1551249,50.5344606,52.2434979,5.6343227
2019,2019.0,Import,Bahrain,New Caledonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28.0,,26.1551249,50.5344606,-21.3019905,165.4880773
2019,2019.0,Import,Bahrain,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64667.0,,26.1551249,50.5344606,-41.5000831,172.8344077
2019,2019.0,Import,Bahrain,Nicaragua,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",34.0,,26.1551249,50.5344606,12.6090157,-85.2936911
2019,2019.0,Import,Bahrain,Niger,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124.0,,26.1551249,50.5344606,17.7356214,9.3238432
2019,2019.0,Import,Bahrain,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54886.0,,26.1551249,50.5344606,60.5000209,9.0999715
2019,2019.0,Import,Bahrain,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56665.0,,26.1551249,50.5344606,30.3308401,71.247499
2019,2019.0,Import,Bahrain,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3.0,,26.1551249,50.5344606,8.559559,-81.1308434
2019,2019.0,Import,Bahrain,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",217511.0,,26.1551249,50.5344606,12.7503486,122.7312101
2019,2019.0,Import,Bahrain,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",871104.0,,26.1551249,50.5344606,52.215933,19.134422
2019,2019.0,Import,Bahrain,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",88760.0,,26.1551249,50.5344606,39.6621648,-8.1353519
2019,2019.0,Import,Bahrain,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",932378.0,,26.1551249,50.5344606,45.9852129,24.6859225
2019,2019.0,Import,Bahrain,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",738531.0,,26.1551249,50.5344606,64.6863136,97.7453061
2019,2019.0,Import,Bahrain,Sao Tome and Principe,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",409.0,,26.1551249,50.5344606,0.9713095,7.02255
2019,2019.0,Import,Bahrain,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",931624.0,,26.1551249,50.5344606,25.6242618,42.3528328
2019,2019.0,Import,Bahrain,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3586.0,,26.1551249,50.5344606,44.1534121,20.55144
2019,2019.0,Import,Bahrain,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1986.0,,26.1551249,50.5344606,8.6400349,-11.8400269
2019,2019.0,Import,Bahrain,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37968868.0,,26.1551249,50.5344606,22.3511148,78.6677428
2019,2019.0,Import,Bahrain,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18713.0,,26.1551249,50.5344606,1.357107,103.8194992
2019,2019.0,Import,Bahrain,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21603513.0,,26.1551249,50.5344606,48.7411522,19.4528646
2019,2019.0,Import,Bahrain,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",126842.0,,26.1551249,50.5344606,15.9266657,107.9650855
2019,2019.0,Import,Bahrain,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",127814.0,,26.1551249,50.5344606,45.8133113,14.4808369
2019,2019.0,Import,Bahrain,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5538075.0,,26.1551249,50.5344606,-28.8166236,24.991639
2019,2019.0,Import,Bahrain,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3626908.0,,26.1551249,50.5344606,39.3260685,-4.8379791
2019,2019.0,Import,Bahrain,Western Sahara,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10638.0,,26.1551249,50.5344606,24.16819605,-13.892143025
2019,2019.0,Import,Bahrain,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4195730.0,,26.1551249,50.5344606,59.6749712,14.5208584
2019,2019.0,Import,Bahrain,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",244845.0,,26.1551249,50.5344606,46.7985624,8.2319736
2019,2019.0,Import,Bahrain,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54734723.0,,26.1551249,50.5344606,14.8971921,100.83273
2019,2019.0,Import,Bahrain,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2429663.0,,26.1551249,50.5344606,24.0002488,53.9994829
2019,2019.0,Import,Bahrain,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6691.0,,26.1551249,50.5344606,33.8439408,9.400138
2019,2019.0,Import,Bahrain,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6778372.0,,26.1551249,50.5344606,38.9597594,34.9249653
2019,2019.0,Import,Bahrain,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4394.0,,26.1551249,50.5344606,49.4871968,31.2718321
2019,2019.0,Import,Bahrain,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",149.0,,26.1551249,50.5344606,41.6171214,21.7168387
2019,2019.0,Import,Bahrain,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9421.0,,26.1551249,50.5344606,26.2540493,29.2675469
2019,2019.0,Import,Bahrain,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61630612.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2019,2019.0,Import,Bahrain,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",87741.0,,26.1551249,50.5344606,5.57675525,-0.1653113957934536
2019,2019.0,Import,Bahrain,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",140829681.0,,26.1551249,50.5344606,39.7837304,-100.445882
2019,2019.0,Import,Bahrain,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",161.0,,26.1551249,50.5344606,8.0018709,-66.1109318
2019,2019.0,Import,Bahrain,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8.0,,26.1551249,50.5344606,-14.5189121,27.5589884
