yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Import,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7739173001.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2012,2012.0,Import,Algeria,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1478567.0,,28.0000272,2.9999825,45.5643442,17.0118954
2012,2012.0,Import,Algeria,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77186341.0,,28.0000272,2.9999825,49.7439047,15.3381061
2012,2012.0,Import,Algeria,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138915.0,,28.0000272,2.9999825,55.670249,10.3333283
2012,2012.0,Import,Algeria,El Salvador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",232366.0,,28.0000272,2.9999825,13.8000382,-88.9140683
2012,2012.0,Import,Algeria,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",791.0,,28.0000272,2.9999825,58.7523778,25.3319078
2012,2012.0,Import,Algeria,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33333.0,,28.0000272,2.9999825,63.2467777,25.9209164
2012,2012.0,Import,Algeria,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1232344875.0,,28.0000272,2.9999825,46.603354,1.8883335
2012,2012.0,Import,Algeria,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",477609.0,,28.0000272,2.9999825,32.3293809,-83.1137366
2012,2012.0,Import,Algeria,State of Palestine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2892.0,,28.0000272,2.9999825,31.46242095,34.262716572130714
2012,2012.0,Import,Algeria,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",505949449.0,,28.0000272,2.9999825,51.1638175,10.4478313
2012,2012.0,Import,Algeria,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4213.0,,28.0000272,2.9999825,8.0300284,-1.0800271
2012,2012.0,Import,Algeria,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6958719.0,,28.0000272,2.9999825,38.9953683,21.9877132
2012,2012.0,Import,Algeria,Guyana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",363.0,,28.0000272,2.9999825,4.8417097,-58.6416891
2012,2012.0,Import,Algeria,Haiti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15634.0,,28.0000272,2.9999825,19.1399952,-72.3570972
2012,2012.0,Import,Algeria,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1002958.0,,28.0000272,2.9999825,22.350627,114.1849161
2012,2012.0,Import,Algeria,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5634023.0,,28.0000272,2.9999825,47.1817585,19.5060937
2012,2012.0,Import,Algeria,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16530864.0,,28.0000272,2.9999825,-2.4833826,117.8902853
2012,2012.0,Import,Algeria,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",611394.0,,28.0000272,2.9999825,32.6475314,54.5643516
2012,2012.0,Import,Algeria,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",433791.0,,28.0000272,2.9999825,52.865196,-7.9794599
2012,2012.0,Import,Algeria,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188327027.0,,28.0000272,2.9999825,42.6384261,12.674297
2012,2012.0,Import,Algeria,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",469857883.0,,28.0000272,2.9999825,36.5748441,139.2394179
2012,2012.0,Import,Algeria,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86068.0,,28.0000272,2.9999825,31.1667049,36.941628
2012,2012.0,Import,Algeria,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",197745.0,,28.0000272,2.9999825,,
2012,2012.0,Import,Algeria,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",707491983.0,,28.0000272,2.9999825,,
2012,2012.0,Import,Algeria,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7.0,,28.0000272,2.9999825,29.2733964,47.4979476
2012,2012.0,Import,Algeria,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45084.0,,28.0000272,2.9999825,33.8750629,35.843409
2012,2012.0,Import,Algeria,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65.0,,28.0000272,2.9999825,56.8406494,24.7537645
2012,2012.0,Import,Algeria,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6696.0,,28.0000272,2.9999825,55.3500003,23.7499997
2012,2012.0,Import,Algeria,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2419.0,,28.0000272,2.9999825,49.8158683,6.1296751
2012,2012.0,Import,Algeria,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",342809.0,,28.0000272,2.9999825,4.5693754,102.2656823
2012,2012.0,Import,Algeria,Maldives,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",80079.0,,28.0000272,2.9999825,3.7203503,73.2244152
2012,2012.0,Import,Algeria,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",230197.0,,28.0000272,2.9999825,35.8885993,14.4476911
2012,2012.0,Import,Algeria,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7361472.0,,28.0000272,2.9999825,23.6585116,-102.0077097
2012,2012.0,Import,Algeria,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8240379.0,,28.0000272,2.9999825,,
2012,2012.0,Import,Algeria,Rep. of Moldova,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22902.0,,28.0000272,2.9999825,,
2012,2012.0,Import,Algeria,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",204346.0,,28.0000272,2.9999825,31.1728205,-7.3362482
2012,2012.0,Import,Algeria,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22147814.0,,28.0000272,2.9999825,52.2434979,5.6343227
2012,2012.0,Import,Algeria,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82782.0,,28.0000272,2.9999825,-41.5000831,172.8344077
2012,2012.0,Import,Algeria,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",150052.0,,28.0000272,2.9999825,60.5000209,9.0999715
2012,2012.0,Import,Algeria,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1538065.0,,28.0000272,2.9999825,30.3308401,71.247499
2012,2012.0,Import,Algeria,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",217.0,,28.0000272,2.9999825,-6.8699697,-75.0458515
2012,2012.0,Import,Algeria,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8345.0,,28.0000272,2.9999825,12.7503486,122.7312101
2012,2012.0,Import,Algeria,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28962270.0,,28.0000272,2.9999825,52.215933,19.134422
2012,2012.0,Import,Algeria,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3314602.0,,28.0000272,2.9999825,39.6621648,-8.1353519
2012,2012.0,Import,Algeria,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",109.0,,28.0000272,2.9999825,25.3336984,51.2295295
2012,2012.0,Import,Algeria,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",379372046.0,,28.0000272,2.9999825,45.9852129,24.6859225
2012,2012.0,Import,Algeria,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",102329900.0,,28.0000272,2.9999825,64.6863136,97.7453061
2012,2012.0,Import,Algeria,Saint Kitts and Nevis,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51718.0,,28.0000272,2.9999825,17.250512,-62.6725973
2012,2012.0,Import,Algeria,Saint Vincent and the Grenadines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28474.0,,28.0000272,2.9999825,12.90447,-61.2765569
2012,2012.0,Import,Algeria,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6410.0,,28.0000272,2.9999825,43.9458623,12.458306
2012,2012.0,Import,Algeria,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",166888.0,,28.0000272,2.9999825,25.6242618,42.3528328
2012,2012.0,Import,Algeria,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6097010.0,,28.0000272,2.9999825,44.1534121,20.55144
2012,2012.0,Import,Algeria,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",95880.0,,28.0000272,2.9999825,8.6400349,-11.8400269
2012,2012.0,Import,Algeria,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",465429826.0,,28.0000272,2.9999825,22.3511148,78.6677428
2012,2012.0,Import,Algeria,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41905.0,,28.0000272,2.9999825,1.357107,103.8194992
2012,2012.0,Import,Algeria,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2993.0,,28.0000272,2.9999825,15.9266657,107.9650855
2012,2012.0,Import,Algeria,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",262633085.0,,28.0000272,2.9999825,45.8133113,14.4808369
2012,2012.0,Import,Algeria,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",408546840.0,,28.0000272,2.9999825,-28.8166236,24.991639
2012,2012.0,Import,Algeria,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",923383272.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2012,2012.0,Import,Algeria,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40662587.0,,28.0000272,2.9999825,59.6749712,14.5208584
2012,2012.0,Import,Algeria,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1331576.0,,28.0000272,2.9999825,46.7985624,8.2319736
2012,2012.0,Import,Algeria,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1677.0,,28.0000272,2.9999825,34.6401861,39.0494106
2012,2012.0,Import,Algeria,Tajikistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",565237.0,,28.0000272,2.9999825,38.6281733,70.8156541
2012,2012.0,Import,Algeria,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58793063.0,,28.0000272,2.9999825,14.8971921,100.83273
2012,2012.0,Import,Algeria,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3217718.0,,28.0000272,2.9999825,24.0002488,53.9994829
2012,2012.0,Import,Algeria,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33851730.0,,28.0000272,2.9999825,33.8439408,9.400138
2012,2012.0,Import,Algeria,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",379690873.0,,28.0000272,2.9999825,38.9597594,34.9249653
2012,2012.0,Import,Algeria,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4386407.0,,28.0000272,2.9999825,49.4871968,31.2718321
2012,2012.0,Import,Algeria,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",596.0,,28.0000272,2.9999825,41.6171214,21.7168387
2012,2012.0,Import,Algeria,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14096491.0,,28.0000272,2.9999825,26.2540493,29.2675469
2012,2012.0,Import,Algeria,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33551258.0,,28.0000272,2.9999825,54.7023545,-3.2765753
2012,2012.0,Import,Algeria,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37591675.0,,28.0000272,2.9999825,39.7837304,-100.445882
2012,2012.0,Import,Algeria,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8840.0,,28.0000272,2.9999825,-32.8755548,-56.0201525
2012,2012.0,Import,Algeria,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11327.0,,28.0000272,2.9999825,-14.5189121,27.5589884
