yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",185533790.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2016,2016.0,Import,Malta,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15599383.0,,35.8885993,14.4476911,46.603354,1.8883335
2016,2016.0,Import,Malta,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35161423.0,,35.8885993,14.4476911,51.1638175,10.4478313
2016,2016.0,Import,Malta,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",141697.0,,35.8885993,14.4476911,38.9953683,21.9877132
2016,2016.0,Import,Malta,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11923.0,,35.8885993,14.4476911,22.350627,114.1849161
2016,2016.0,Import,Malta,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1879911.0,,35.8885993,14.4476911,47.1817585,19.5060937
2016,2016.0,Import,Malta,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",279803.0,,35.8885993,14.4476911,-2.4833826,117.8902853
2016,2016.0,Import,Malta,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58580.0,,35.8885993,14.4476911,52.865196,-7.9794599
2016,2016.0,Import,Malta,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1294027.0,,35.8885993,14.4476911,30.8124247,34.8594762
2016,2016.0,Import,Malta,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7945013.0,,35.8885993,14.4476911,42.6384261,12.674297
2016,2016.0,Import,Malta,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32599772.0,,35.8885993,14.4476911,36.5748441,139.2394179
2016,2016.0,Import,Malta,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",524.0,,35.8885993,14.4476911,31.1667049,36.941628
2016,2016.0,Import,Malta,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2590859.0,,35.8885993,14.4476911,,
2016,2016.0,Import,Malta,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1327.0,,35.8885993,14.4476911,29.2733964,47.4979476
2016,2016.0,Import,Malta,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2550.0,,35.8885993,14.4476911,33.8750629,35.843409
2016,2016.0,Import,Malta,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",161.0,,35.8885993,14.4476911,56.8406494,24.7537645
2016,2016.0,Import,Malta,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",394165.0,,35.8885993,14.4476911,26.8234472,18.1236723
2016,2016.0,Import,Malta,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",353.0,,35.8885993,14.4476911,55.3500003,23.7499997
2016,2016.0,Import,Malta,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5246.0,,35.8885993,14.4476911,4.5693754,102.2656823
2016,2016.0,Import,Malta,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",536505.0,,35.8885993,14.4476911,23.6585116,-102.0077097
2016,2016.0,Import,Malta,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1027289.0,,35.8885993,14.4476911,,
2016,2016.0,Import,Malta,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64277.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2016,2016.0,Import,Malta,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",792.0,,35.8885993,14.4476911,21.0000287,57.0036901
2016,2016.0,Import,Malta,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4125844.0,,35.8885993,14.4476911,52.2434979,5.6343227
2016,2016.0,Import,Malta,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",880.0,,35.8885993,14.4476911,-41.5000831,172.8344077
2016,2016.0,Import,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1253.0,,35.8885993,14.4476911,60.5000209,9.0999715
2016,2016.0,Import,Malta,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4382.0,,35.8885993,14.4476911,30.3308401,71.247499
2016,2016.0,Import,Malta,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1050.0,,35.8885993,14.4476911,12.7503486,122.7312101
2016,2016.0,Import,Malta,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",654243.0,,35.8885993,14.4476911,52.215933,19.134422
2016,2016.0,Import,Malta,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3215.0,,35.8885993,14.4476911,39.6621648,-8.1353519
2016,2016.0,Import,Malta,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1425841.0,,35.8885993,14.4476911,45.9852129,24.6859225
2016,2016.0,Import,Malta,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107850.0,,35.8885993,14.4476911,64.6863136,97.7453061
2016,2016.0,Import,Malta,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42401.0,,35.8885993,14.4476911,44.1534121,20.55144
2016,2016.0,Import,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",408393.0,,35.8885993,14.4476911,22.3511148,78.6677428
2016,2016.0,Import,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22582.0,,35.8885993,14.4476911,1.357107,103.8194992
2016,2016.0,Import,Malta,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37452.0,,35.8885993,14.4476911,15.9266657,107.9650855
2016,2016.0,Import,Malta,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",202920.0,,35.8885993,14.4476911,45.8133113,14.4808369
2016,2016.0,Import,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11199.0,,35.8885993,14.4476911,-28.8166236,24.991639
2016,2016.0,Import,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3402900.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2016,2016.0,Import,Malta,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",448280.0,,35.8885993,14.4476911,59.6749712,14.5208584
2016,2016.0,Import,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",137652.0,,35.8885993,14.4476911,46.7985624,8.2319736
2016,2016.0,Import,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2886013.0,,35.8885993,14.4476911,14.8971921,100.83273
2016,2016.0,Import,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84966.0,,35.8885993,14.4476911,24.0002488,53.9994829
2016,2016.0,Import,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",374.0,,35.8885993,14.4476911,33.8439408,9.400138
2016,2016.0,Import,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19896428.0,,35.8885993,14.4476911,38.9597594,34.9249653
2016,2016.0,Import,Malta,Tuvalu,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",111.0,,35.8885993,14.4476911,-8.6405212,179.1582918181797
2016,2016.0,Import,Malta,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",607.0,,35.8885993,14.4476911,49.4871968,31.2718321
2016,2016.0,Import,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",134195.0,,35.8885993,14.4476911,26.2540493,29.2675469
2016,2016.0,Import,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36277393.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2016,2016.0,Import,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1417625.0,,35.8885993,14.4476911,39.7837304,-100.445882
2016,2016.0,Import,Malta,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40.0,,35.8885993,14.4476911,8.0018709,-66.1109318
2016,2016.0,Import,Malta,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56990.0,,35.8885993,14.4476911,,
