yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,459413,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,13429,24.0002488,53.9994829,26.42921218083572,52.86847103284948
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,182070,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,18306334,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Afghanistan, Afghanistan,216952,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,1350206,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Armenia, Armenia,26049,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,155636,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,48527,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Comoros, Comoros,8159,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,41267,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,4042,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,653497,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,16857,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,588443,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,313478,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,10318,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,4163,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,89232,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,167568,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,191384,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,303935,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,989271,24.0002488,53.9994829,,
2011,2011,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,229176,24.0002488,53.9994829,,
