yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,15187,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Afghanistan, Afghanistan,269818,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,2700139,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Azerbaijan, Azerbaijan,8287588,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,169500,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Comoros, Comoros,7857,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Cyprus, Cyprus,1106789,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Djibouti, Djibouti,3847,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,4706509,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,9684286,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Israel, Israel,933872,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,560200,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,387892,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,2323752,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,251314,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Malta, Malta,10428,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Mauritania, Mauritania,24066,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,113710,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,22219,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,543578,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,44867,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,3435502,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,1035659,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,24036,38.9597594,34.9249653,,
