yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Jordan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1347718132.0,,31.1667049,36.941628,-36.8535712,174.7456809
2019,2019.0,Import,Jordan,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",774.0,,31.1667049,36.941628,33.0955793,44.1749775
2019,2019.0,Import,Jordan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",163840.0,,31.1667049,36.941628,52.865196,-7.9794599
2019,2019.0,Import,Jordan,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",106204.0,,31.1667049,36.941628,30.8124247,34.8594762
2019,2019.0,Import,Jordan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8363201.0,,31.1667049,36.941628,42.6384261,12.674297
2019,2019.0,Import,Jordan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",254918214.0,,31.1667049,36.941628,36.5748441,139.2394179
2019,2019.0,Import,Jordan,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22014.0,,31.1667049,36.941628,1.4419683,38.4313975
2019,2019.0,Import,Jordan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",218291802.0,,31.1667049,36.941628,,
2019,2019.0,Import,Jordan,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1577.0,,31.1667049,36.941628,33.8750629,35.843409
2019,2019.0,Import,Jordan,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",563.0,,31.1667049,36.941628,26.8234472,18.1236723
2019,2019.0,Import,Jordan,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1690.0,,31.1667049,36.941628,55.3500003,23.7499997
2019,2019.0,Import,Jordan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",198884.0,,31.1667049,36.941628,4.5693754,102.2656823
2019,2019.0,Import,Jordan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",164025955.0,,31.1667049,36.941628,23.6585116,-102.0077097
2019,2019.0,Import,Jordan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5591295.0,,31.1667049,36.941628,,
2019,2019.0,Import,Jordan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",629212.0,,31.1667049,36.941628,31.1728205,-7.3362482
2019,2019.0,Import,Jordan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2653173.0,,31.1667049,36.941628,52.2434979,5.6343227
2019,2019.0,Import,Jordan,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",130267.0,,31.1667049,36.941628,12.51756625,-69.98186415210564
2019,2019.0,Import,Jordan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",915.0,,31.1667049,36.941628,-41.5000831,172.8344077
2019,2019.0,Import,Jordan,Nicaragua,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7401.0,,31.1667049,36.941628,12.6090157,-85.2936911
2019,2019.0,Import,Jordan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1815.0,,31.1667049,36.941628,60.5000209,9.0999715
2019,2019.0,Import,Jordan,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10484.0,,31.1667049,36.941628,30.3308401,71.247499
2019,2019.0,Import,Jordan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6435.0,,31.1667049,36.941628,12.7503486,122.7312101
2019,2019.0,Import,Jordan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1411048.0,,31.1667049,36.941628,52.215933,19.134422
2019,2019.0,Import,Jordan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14969.0,,31.1667049,36.941628,39.6621648,-8.1353519
2019,2019.0,Import,Jordan,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",929.0,,31.1667049,36.941628,25.3336984,51.2295295
2019,2019.0,Import,Jordan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1553267.0,,31.1667049,36.941628,45.9852129,24.6859225
2019,2019.0,Import,Jordan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1121642.0,,31.1667049,36.941628,64.6863136,97.7453061
2019,2019.0,Import,Jordan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",447946.0,,31.1667049,36.941628,25.6242618,42.3528328
2019,2019.0,Import,Jordan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22928199.0,,31.1667049,36.941628,22.3511148,78.6677428
2019,2019.0,Import,Jordan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25946.0,,31.1667049,36.941628,1.357107,103.8194992
2019,2019.0,Import,Jordan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7230167.0,,31.1667049,36.941628,48.7411522,19.4528646
2019,2019.0,Import,Jordan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19832.0,,31.1667049,36.941628,15.9266657,107.9650855
2019,2019.0,Import,Jordan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23235.0,,31.1667049,36.941628,45.8133113,14.4808369
2019,2019.0,Import,Jordan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1718620.0,,31.1667049,36.941628,-28.8166236,24.991639
2019,2019.0,Import,Jordan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38787806.0,,31.1667049,36.941628,39.3260685,-4.8379791
2019,2019.0,Import,Jordan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1515155.0,,31.1667049,36.941628,59.6749712,14.5208584
2019,2019.0,Import,Jordan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8363.0,,31.1667049,36.941628,46.7985624,8.2319736
2019,2019.0,Import,Jordan,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57243.0,,31.1667049,36.941628,34.6401861,39.0494106
2019,2019.0,Import,Jordan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61174876.0,,31.1667049,36.941628,14.8971921,100.83273
2019,2019.0,Import,Jordan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",161023.0,,31.1667049,36.941628,24.0002488,53.9994829
2019,2019.0,Import,Jordan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22480.0,,31.1667049,36.941628,33.8439408,9.400138
2019,2019.0,Import,Jordan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36832510.0,,31.1667049,36.941628,38.9597594,34.9249653
2019,2019.0,Import,Jordan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",464.0,,31.1667049,36.941628,49.4871968,31.2718321
2019,2019.0,Import,Jordan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1086457.0,,31.1667049,36.941628,26.2540493,29.2675469
2019,2019.0,Import,Jordan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28099487.0,,31.1667049,36.941628,54.7023545,-3.2765753
2019,2019.0,Import,Jordan,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23057940.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2019,2019.0,Import,Jordan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",175584472.0,,31.1667049,36.941628,39.7837304,-100.445882
2019,2019.0,Import,Jordan,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18894.0,,31.1667049,36.941628,41.32373,63.9528098
