yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Armenia,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7118672.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2016,2016.0,Import,Armenia,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",93960.0,,40.7696272,44.6736646,,
2016,2016.0,Import,Armenia,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14028.0,,40.7696272,44.6736646,52.2434979,5.6343227
2016,2016.0,Import,Armenia,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9025.0,,40.7696272,44.6736646,30.3308401,71.247499
2016,2016.0,Import,Armenia,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",341295.0,,40.7696272,44.6736646,52.215933,19.134422
2016,2016.0,Import,Armenia,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25880.0,,40.7696272,44.6736646,39.6621648,-8.1353519
2016,2016.0,Import,Armenia,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4514.0,,40.7696272,44.6736646,45.9852129,24.6859225
2016,2016.0,Import,Armenia,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1577306.0,,40.7696272,44.6736646,64.6863136,97.7453061
2016,2016.0,Import,Armenia,Rwanda,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",225.0,,40.7696272,44.6736646,-1.9646631,30.0644358
2016,2016.0,Import,Armenia,Anguilla,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1429.0,,40.7696272,44.6736646,18.1954947,-63.0750234
2016,2016.0,Import,Armenia,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4618.0,,40.7696272,44.6736646,44.1534121,20.55144
2016,2016.0,Import,Armenia,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",63918.0,,40.7696272,44.6736646,22.3511148,78.6677428
2016,2016.0,Import,Armenia,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",105780.0,,40.7696272,44.6736646,15.9266657,107.9650855
2016,2016.0,Import,Armenia,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1213.0,,40.7696272,44.6736646,45.8133113,14.4808369
2016,2016.0,Import,Armenia,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",118107.0,,40.7696272,44.6736646,-28.8166236,24.991639
2016,2016.0,Import,Armenia,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",17550.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2016,2016.0,Import,Armenia,Suriname,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",273.0,,40.7696272,44.6736646,4.1413025,-56.0771187
2016,2016.0,Import,Armenia,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",177367.0,,40.7696272,44.6736646,59.6749712,14.5208584
2016,2016.0,Import,Armenia,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",107375.0,,40.7696272,44.6736646,46.7985624,8.2319736
2016,2016.0,Import,Armenia,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",403.0,,40.7696272,44.6736646,14.8971921,100.83273
2016,2016.0,Import,Armenia,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",136175.0,,40.7696272,44.6736646,24.0002488,53.9994829
2016,2016.0,Import,Armenia,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",279702.0,,40.7696272,44.6736646,38.9597594,34.9249653
2016,2016.0,Import,Armenia,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",64408.0,,40.7696272,44.6736646,49.4871968,31.2718321
2016,2016.0,Import,Armenia,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",109191.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2016,2016.0,Import,Armenia,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",162904.0,,40.7696272,44.6736646,39.7837304,-100.445882
2016,2016.0,Import,Armenia,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",66022.0,,40.7696272,44.6736646,,
