yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Import,Azerbaijan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",641755722.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2018,2018.0,Import,Azerbaijan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25871.0,,40.3936294,47.7872508,52.865196,-7.9794599
2018,2018.0,Import,Azerbaijan,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2463.0,,40.3936294,47.7872508,30.8124247,34.8594762
2018,2018.0,Import,Azerbaijan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5523924.0,,40.3936294,47.7872508,42.6384261,12.674297
2018,2018.0,Import,Azerbaijan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",88561696.0,,40.3936294,47.7872508,36.5748441,139.2394179
2018,2018.0,Import,Azerbaijan,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1494.0,,40.3936294,47.7872508,48.1012954,66.7780818
2018,2018.0,Import,Azerbaijan,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7846.0,,40.3936294,47.7872508,,
2018,2018.0,Import,Azerbaijan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39900458.0,,40.3936294,47.7872508,,
2018,2018.0,Import,Azerbaijan,Kyrgyzstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19795.0,,40.3936294,47.7872508,41.5089324,74.724091
2018,2018.0,Import,Azerbaijan,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1275.0,,40.3936294,47.7872508,56.8406494,24.7537645
2018,2018.0,Import,Azerbaijan,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5617.0,,40.3936294,47.7872508,49.8158683,6.1296751
2018,2018.0,Import,Azerbaijan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18756.0,,40.3936294,47.7872508,4.5693754,102.2656823
2018,2018.0,Import,Azerbaijan,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45.0,,40.3936294,47.7872508,35.8885993,14.4476911
2018,2018.0,Import,Azerbaijan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5429904.0,,40.3936294,47.7872508,23.6585116,-102.0077097
2018,2018.0,Import,Azerbaijan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1141607.0,,40.3936294,47.7872508,,
2018,2018.0,Import,Azerbaijan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",407360.0,,40.3936294,47.7872508,31.1728205,-7.3362482
2018,2018.0,Import,Azerbaijan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7910433.0,,40.3936294,47.7872508,52.2434979,5.6343227
2018,2018.0,Import,Azerbaijan,Saint Maarten,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5745.0,,40.3936294,47.7872508,18.0423736,-63.0549948
2018,2018.0,Import,Azerbaijan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19431.0,,40.3936294,47.7872508,60.5000209,9.0999715
2018,2018.0,Import,Azerbaijan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3060.0,,40.3936294,47.7872508,12.7503486,122.7312101
2018,2018.0,Import,Azerbaijan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1350402.0,,40.3936294,47.7872508,52.215933,19.134422
2018,2018.0,Import,Azerbaijan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19347.0,,40.3936294,47.7872508,39.6621648,-8.1353519
2018,2018.0,Import,Azerbaijan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1120360.0,,40.3936294,47.7872508,45.9852129,24.6859225
2018,2018.0,Import,Azerbaijan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",48809478.0,,40.3936294,47.7872508,64.6863136,97.7453061
2018,2018.0,Import,Azerbaijan,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1091.0,,40.3936294,47.7872508,44.1534121,20.55144
2018,2018.0,Import,Azerbaijan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1820130.0,,40.3936294,47.7872508,22.3511148,78.6677428
2018,2018.0,Import,Azerbaijan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",819.0,,40.3936294,47.7872508,1.357107,103.8194992
2018,2018.0,Import,Azerbaijan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12745853.0,,40.3936294,47.7872508,48.7411522,19.4528646
2018,2018.0,Import,Azerbaijan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",548.0,,40.3936294,47.7872508,15.9266657,107.9650855
2018,2018.0,Import,Azerbaijan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40405.0,,40.3936294,47.7872508,45.8133113,14.4808369
2018,2018.0,Import,Azerbaijan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21544.0,,40.3936294,47.7872508,-28.8166236,24.991639
2018,2018.0,Import,Azerbaijan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3668702.0,,40.3936294,47.7872508,39.3260685,-4.8379791
2018,2018.0,Import,Azerbaijan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5043934.0,,40.3936294,47.7872508,59.6749712,14.5208584
2018,2018.0,Import,Azerbaijan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19989.0,,40.3936294,47.7872508,46.7985624,8.2319736
2018,2018.0,Import,Azerbaijan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5645182.0,,40.3936294,47.7872508,14.8971921,100.83273
2018,2018.0,Import,Azerbaijan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188958.0,,40.3936294,47.7872508,24.0002488,53.9994829
2018,2018.0,Import,Azerbaijan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1016.0,,40.3936294,47.7872508,33.8439408,9.400138
2018,2018.0,Import,Azerbaijan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42792389.0,,40.3936294,47.7872508,38.9597594,34.9249653
2018,2018.0,Import,Azerbaijan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",764559.0,,40.3936294,47.7872508,49.4871968,31.2718321
2018,2018.0,Import,Azerbaijan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1379.0,,40.3936294,47.7872508,26.2540493,29.2675469
2018,2018.0,Import,Azerbaijan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33213662.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2018,2018.0,Import,Azerbaijan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65408565.0,,40.3936294,47.7872508,39.7837304,-100.445882
2018,2018.0,Import,Azerbaijan,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",638653.0,,40.3936294,47.7872508,41.32373,63.9528098
