yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23921088.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2012,2012.0,Export,Malta,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2773.0,,35.8885993,14.4476911,44.1534121,20.55144
2012,2012.0,Export,Malta,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",655.0,,35.8885993,14.4476911,-4.6574977,55.4540146
2012,2012.0,Export,Malta,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6421.0,,35.8885993,14.4476911,8.6400349,-11.8400269
2012,2012.0,Export,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10.0,,35.8885993,14.4476911,22.3511148,78.6677428
2012,2012.0,Export,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",761278.0,,35.8885993,14.4476911,1.357107,103.8194992
2012,2012.0,Export,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",193.0,,35.8885993,14.4476911,-28.8166236,24.991639
2012,2012.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",324.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2012,2012.0,Export,Malta,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11442.0,,35.8885993,14.4476911,14.5844444,29.4917691
2012,2012.0,Export,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1262441.0,,35.8885993,14.4476911,14.8971921,100.83273
2012,2012.0,Export,Malta,Trinidad and Tobago,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26326.0,,35.8885993,14.4476911,10.7466905,-61.0840075
2012,2012.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",587581.0,,35.8885993,14.4476911,24.0002488,53.9994829
2012,2012.0,Export,Malta,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6421.0,,35.8885993,14.4476911,33.8439408,9.400138
2012,2012.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64442.0,,35.8885993,14.4476911,26.2540493,29.2675469
2012,2012.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7390277.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2012,2012.0,Export,Malta,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1027.0,,35.8885993,14.4476911,,
2012,2012.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10199.0,,35.8885993,14.4476911,39.7837304,-100.445882
