yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Export,Kuwait,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5461792.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2020,2020.0,Export,Kuwait,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",77230.0,,29.2733964,47.4979476,23.6585116,-102.0077097
2020,2020.0,Export,Kuwait,Morocco,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",23555.0,,29.2733964,47.4979476,31.1728205,-7.3362482
2020,2020.0,Export,Kuwait,Oman,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",40331.0,,29.2733964,47.4979476,21.0000287,57.0036901
2020,2020.0,Export,Kuwait,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",20599.0,,29.2733964,47.4979476,52.2434979,5.6343227
2020,2020.0,Export,Kuwait,Norway,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",16164.0,,29.2733964,47.4979476,60.5000209,9.0999715
2020,2020.0,Export,Kuwait,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",99872.0,,29.2733964,47.4979476,30.3308401,71.247499
2020,2020.0,Export,Kuwait,Philippines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",18641.0,,29.2733964,47.4979476,12.7503486,122.7312101
2020,2020.0,Export,Kuwait,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",273760.0,,29.2733964,47.4979476,25.3336984,51.2295295
2020,2020.0,Export,Kuwait,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3420.0,,29.2733964,47.4979476,45.9852129,24.6859225
2020,2020.0,Export,Kuwait,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2976.0,,29.2733964,47.4979476,64.6863136,97.7453061
2020,2020.0,Export,Kuwait,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",981006.0,,29.2733964,47.4979476,25.6242618,42.3528328
2020,2020.0,Export,Kuwait,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",161039.0,,29.2733964,47.4979476,22.3511148,78.6677428
2020,2020.0,Export,Kuwait,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9812.0,,29.2733964,47.4979476,1.357107,103.8194992
2020,2020.0,Export,Kuwait,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",226.0,,29.2733964,47.4979476,46.7985624,8.2319736
2020,2020.0,Export,Kuwait,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1713.0,,29.2733964,47.4979476,34.6401861,39.0494106
2020,2020.0,Export,Kuwait,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4431.0,,29.2733964,47.4979476,14.8971921,100.83273
2020,2020.0,Export,Kuwait,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1017767.0,,29.2733964,47.4979476,24.0002488,53.9994829
2020,2020.0,Export,Kuwait,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",87208.0,,29.2733964,47.4979476,38.9597594,34.9249653
2020,2020.0,Export,Kuwait,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",33478.0,,29.2733964,47.4979476,49.4871968,31.2718321
2020,2020.0,Export,Kuwait,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",44912.0,,29.2733964,47.4979476,26.2540493,29.2675469
2020,2020.0,Export,Kuwait,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",82806.0,,29.2733964,47.4979476,54.7023545,-3.2765753
2020,2020.0,Export,Kuwait,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1673847.0,,29.2733964,47.4979476,39.7837304,-100.445882
2020,2020.0,Export,Kuwait,Yemen,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",41506.0,,29.2733964,47.4979476,16.3471243,47.8915271
