yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Import,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",202716639.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2018,2018.0,Import,Malta,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29544173.0,,35.8885993,14.4476911,36.5748441,139.2394179
2018,2018.0,Import,Malta,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",315.0,,35.8885993,14.4476911,1.4419683,38.4313975
2018,2018.0,Import,Malta,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5749637.0,,35.8885993,14.4476911,,
2018,2018.0,Import,Malta,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1216.0,,35.8885993,14.4476911,33.8750629,35.843409
2018,2018.0,Import,Malta,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2559.0,,35.8885993,14.4476911,56.8406494,24.7537645
2018,2018.0,Import,Malta,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",191647.0,,35.8885993,14.4476911,26.8234472,18.1236723
2018,2018.0,Import,Malta,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",427.0,,35.8885993,14.4476911,55.3500003,23.7499997
2018,2018.0,Import,Malta,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",165299.0,,35.8885993,14.4476911,49.8158683,6.1296751
2018,2018.0,Import,Malta,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39790.0,,35.8885993,14.4476911,4.5693754,102.2656823
2018,2018.0,Import,Malta,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10245.0,,35.8885993,14.4476911,-20.2759451,57.5703566
2018,2018.0,Import,Malta,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",196745.0,,35.8885993,14.4476911,23.6585116,-102.0077097
2018,2018.0,Import,Malta,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",528791.0,,35.8885993,14.4476911,,
2018,2018.0,Import,Malta,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",518948.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2018,2018.0,Import,Malta,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",79.0,,35.8885993,14.4476911,21.0000287,57.0036901
2018,2018.0,Import,Malta,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5676736.0,,35.8885993,14.4476911,52.2434979,5.6343227
2018,2018.0,Import,Malta,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3159.0,,35.8885993,14.4476911,-41.5000831,172.8344077
2018,2018.0,Import,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",55571.0,,35.8885993,14.4476911,60.5000209,9.0999715
2018,2018.0,Import,Malta,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",344.0,,35.8885993,14.4476911,30.3308401,71.247499
2018,2018.0,Import,Malta,Paraguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138.0,,35.8885993,14.4476911,-23.3165935,-58.1693445
2018,2018.0,Import,Malta,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",264.0,,35.8885993,14.4476911,12.7503486,122.7312101
2018,2018.0,Import,Malta,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",668886.0,,35.8885993,14.4476911,52.215933,19.134422
2018,2018.0,Import,Malta,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35771.0,,35.8885993,14.4476911,39.6621648,-8.1353519
2018,2018.0,Import,Malta,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1277.0,,35.8885993,14.4476911,25.3336984,51.2295295
2018,2018.0,Import,Malta,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1042343.0,,35.8885993,14.4476911,45.9852129,24.6859225
2018,2018.0,Import,Malta,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11723.0,,35.8885993,14.4476911,64.6863136,97.7453061
2018,2018.0,Import,Malta,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14052.0,,35.8885993,14.4476911,43.9458623,12.458306
2018,2018.0,Import,Malta,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",330.0,,35.8885993,14.4476911,25.6242618,42.3528328
2018,2018.0,Import,Malta,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",322.0,,35.8885993,14.4476911,44.1534121,20.55144
2018,2018.0,Import,Malta,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1130369.0,,35.8885993,14.4476911,22.3511148,78.6677428
2018,2018.0,Import,Malta,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",467118.0,,35.8885993,14.4476911,1.357107,103.8194992
2018,2018.0,Import,Malta,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132704.0,,35.8885993,14.4476911,15.9266657,107.9650855
2018,2018.0,Import,Malta,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27981.0,,35.8885993,14.4476911,45.8133113,14.4808369
2018,2018.0,Import,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11554.0,,35.8885993,14.4476911,-28.8166236,24.991639
2018,2018.0,Import,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7925128.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2018,2018.0,Import,Malta,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1596719.0,,35.8885993,14.4476911,59.6749712,14.5208584
2018,2018.0,Import,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54028.0,,35.8885993,14.4476911,46.7985624,8.2319736
2018,2018.0,Import,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4664234.0,,35.8885993,14.4476911,14.8971921,100.83273
2018,2018.0,Import,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",249638.0,,35.8885993,14.4476911,24.0002488,53.9994829
2018,2018.0,Import,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11179575.0,,35.8885993,14.4476911,38.9597594,34.9249653
2018,2018.0,Import,Malta,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",125.0,,35.8885993,14.4476911,1.5333554,32.2166578
2018,2018.0,Import,Malta,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",673.0,,35.8885993,14.4476911,49.4871968,31.2718321
2018,2018.0,Import,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77595.0,,35.8885993,14.4476911,26.2540493,29.2675469
2018,2018.0,Import,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53693222.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2018,2018.0,Import,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1469669.0,,35.8885993,14.4476911,39.7837304,-100.445882
2018,2018.0,Import,Malta,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1349.0,,35.8885993,14.4476911,-32.8755548,-56.0201525
